,uid,time,tasks
11831,netmark-experiment-size-64,83.746,64
11832,netmark-experiment-size-64,73.035,64
11833,netmark-experiment-size-64,75.543,64
11834,netmark-experiment-size-64,79.498,64
11835,netmark-experiment-size-64,72.506,64
11836,netmark-experiment-size-64,72.167,64
11837,netmark-experiment-size-64,79.641,64
11838,netmark-experiment-size-64,98.137,64
11839,netmark-experiment-size-64,78.895,64
11840,netmark-experiment-size-64,79.707,64
11841,netmark-experiment-size-64,67.584,64
11842,netmark-experiment-size-64,93.767,64
11843,netmark-experiment-size-64,61.439,64
11844,netmark-experiment-size-64,79.702,64
11845,netmark-experiment-size-64,88.06,64
11846,netmark-experiment-size-64,77.431,64
11847,netmark-experiment-size-64,80.798,64
11848,netmark-experiment-size-64,78.675,64
11849,netmark-experiment-size-64,90.729,64
11850,netmark-experiment-size-64,71.633,64
11851,netmark-experiment-size-64,81.431,64
11852,netmark-experiment-size-64,66.984,64
11853,netmark-experiment-size-64,86.867,64
11854,netmark-experiment-size-64,70.168,64
11855,netmark-experiment-size-64,67.732,64
11856,netmark-experiment-size-64,59.812,64
11857,netmark-experiment-size-64,86.25,64
11858,netmark-experiment-size-64,79.408,64
11859,netmark-experiment-size-64,71.563,64
11860,netmark-experiment-size-64,63.823,64
11861,netmark-experiment-size-64,71.087,64
11862,netmark-experiment-size-64,81.583,64
11863,netmark-experiment-size-64,73.148,64
11864,netmark-experiment-size-64,75.513,64
11865,netmark-experiment-size-64,77.489,64
11866,netmark-experiment-size-64,69.51,64
11867,netmark-experiment-size-64,79.604,64
11868,netmark-experiment-size-64,72.727,64
11869,netmark-experiment-size-64,68.085,64
11870,netmark-experiment-size-64,71.062,64
11871,netmark-experiment-size-64,70.487,64
11872,netmark-experiment-size-64,83.373,64
11873,netmark-experiment-size-64,66.202,64
11874,netmark-experiment-size-64,68.641,64
11875,netmark-experiment-size-64,74.018,64
11876,netmark-experiment-size-64,50.654,64
11877,netmark-experiment-size-64,78.346,64
11878,netmark-experiment-size-64,81.738,64
11879,netmark-experiment-size-64,67.053,64
11880,netmark-experiment-size-64,80.148,64
11881,netmark-experiment-size-64,78.934,64
11882,netmark-experiment-size-64,59.438,64
11883,netmark-experiment-size-64,62.8,64
11884,netmark-experiment-size-64,72.163,64
11885,netmark-experiment-size-64,78.196,64
11886,netmark-experiment-size-64,62.573,64
11887,netmark-experiment-size-64,80.912,64
11888,netmark-experiment-size-64,61.312,64
11889,netmark-experiment-size-64,62.214,64
11890,netmark-experiment-size-64,71.448,64
11891,netmark-experiment-size-64,72.807,64
11892,netmark-experiment-size-64,71.145,64
11893,netmark-experiment-size-64,67.286,64
11894,netmark-experiment-size-64,67.482,64
11895,netmark-experiment-size-64,74.317,64
11896,netmark-experiment-size-64,71.898,64
11897,netmark-experiment-size-64,78.634,64
11898,netmark-experiment-size-64,83.504,64
11899,netmark-experiment-size-64,71.554,64
11900,netmark-experiment-size-64,73.011,64
11901,netmark-experiment-size-64,68.13,64
11902,netmark-experiment-size-64,81.828,64
11903,netmark-experiment-size-64,83.473,64
11904,netmark-experiment-size-64,66.367,64
11905,netmark-experiment-size-64,81.983,64
11906,netmark-experiment-size-64,68.81,64
11907,netmark-experiment-size-64,79.62,64
11908,netmark-experiment-size-64,78.827,64
11909,netmark-experiment-size-64,66.592,64
11910,netmark-experiment-size-64,86.004,64
11911,netmark-experiment-size-64,73.227,64
11912,netmark-experiment-size-64,71.581,64
11913,netmark-experiment-size-64,70.983,64
11914,netmark-experiment-size-64,74.318,64
11915,netmark-experiment-size-64,59.922,64
11916,netmark-experiment-size-64,97.424,64
11917,netmark-experiment-size-64,67.304,64
11918,netmark-experiment-size-64,94.107,64
11919,netmark-experiment-size-64,79.924,64
11920,netmark-experiment-size-64,102.545,64
11921,netmark-experiment-size-64,72.402,64
11922,netmark-experiment-size-64,95.604,64
11923,netmark-experiment-size-64,68.973,64
11924,netmark-experiment-size-64,90.707,64
11925,netmark-experiment-size-64,80.913,64
11926,netmark-experiment-size-64,76.46,64
11927,netmark-experiment-size-64,87.754,64
11928,netmark-experiment-size-64,84.261,64
11929,netmark-experiment-size-64,80.729,64
11930,netmark-experiment-size-64,84.474,64
11931,netmark-experiment-size-64,76.891,64
11932,netmark-experiment-size-64,99.859,64
11933,netmark-experiment-size-64,80.695,64
11934,netmark-experiment-size-64,91.317,64
11935,netmark-experiment-size-64,101.961,64
11936,netmark-experiment-size-64,66.542,64
11937,netmark-experiment-size-64,75.004,64
11938,netmark-experiment-size-64,74.852,64
11939,netmark-experiment-size-64,59.089,64
11940,netmark-experiment-size-64,88.142,64
11941,netmark-experiment-size-64,70.302,64
11942,netmark-experiment-size-64,72.904,64
11943,netmark-experiment-size-64,98.545,64
11944,netmark-experiment-size-64,84.587,64
11945,netmark-experiment-size-64,67.365,64
11946,netmark-experiment-size-64,82.814,64
11947,netmark-experiment-size-64,77.354,64
11948,netmark-experiment-size-64,79.936,64
11949,netmark-experiment-size-64,70.383,64
11950,netmark-experiment-size-64,82.296,64
11951,netmark-experiment-size-64,85.186,64
11952,netmark-experiment-size-64,87.826,64
11953,netmark-experiment-size-64,96.433,64
11954,netmark-experiment-size-64,84.872,64
11955,netmark-experiment-size-64,78.846,64
11956,netmark-experiment-size-64,93.669,64
11957,netmark-experiment-size-64,85.505,64
11958,netmark-experiment-size-64,76.577,64
11959,netmark-experiment-size-64,80.771,64
11960,netmark-experiment-size-64,84.704,64
11961,netmark-experiment-size-64,85.359,64
11962,netmark-experiment-size-64,78.839,64
11963,netmark-experiment-size-64,82.866,64
11964,netmark-experiment-size-64,96.911,64
11965,netmark-experiment-size-64,70.145,64
11966,netmark-experiment-size-64,100.873,64
11967,netmark-experiment-size-64,83.569,64
11968,netmark-experiment-size-64,82.996,64
11969,netmark-experiment-size-64,81.721,64
11970,netmark-experiment-size-64,71.871,64
11971,netmark-experiment-size-64,78.307,64
11972,netmark-experiment-size-64,65.892,64
11973,netmark-experiment-size-64,99.63,64
11974,netmark-experiment-size-64,87.429,64
11975,netmark-experiment-size-64,97.107,64
11976,netmark-experiment-size-64,80.834,64
11977,netmark-experiment-size-64,75.999,64
11978,netmark-experiment-size-64,68.975,64
11979,netmark-experiment-size-64,96.064,64
11980,netmark-experiment-size-64,84.343,64
11981,netmark-experiment-size-64,94.217,64
11982,netmark-experiment-size-64,82.126,64
11983,netmark-experiment-size-64,106.586,64
11984,netmark-experiment-size-64,93.881,64
11985,netmark-experiment-size-64,80.219,64
11986,netmark-experiment-size-64,80.317,64
11987,netmark-experiment-size-64,92.067,64
11988,netmark-experiment-size-64,82.348,64
11989,netmark-experiment-size-64,78.936,64
11990,netmark-experiment-size-64,85.703,64
11991,netmark-experiment-size-64,76.89,64
11992,netmark-experiment-size-64,82.829,64
11993,netmark-experiment-size-64,77.557,64
11994,netmark-experiment-size-64,64.341,64
11995,netmark-experiment-size-64,82.256,64
11996,netmark-experiment-size-64,76.938,64
11997,netmark-experiment-size-64,93.878,64
11998,netmark-experiment-size-64,66.096,64
11999,netmark-experiment-size-64,85.673,64
12000,netmark-experiment-size-64,77.749,64
12001,netmark-experiment-size-64,96.568,64
12002,netmark-experiment-size-64,70.932,64
12003,netmark-experiment-size-64,93.158,64
12004,netmark-experiment-size-64,69.154,64
12005,netmark-experiment-size-64,61.677,64
12006,netmark-experiment-size-64,76.674,64
12007,netmark-experiment-size-64,92.908,64
12008,netmark-experiment-size-64,66.484,64
12009,netmark-experiment-size-64,80.839,64
12010,netmark-experiment-size-64,72.054,64
12011,netmark-experiment-size-64,81.366,64
12012,netmark-experiment-size-64,69.948,64
12013,netmark-experiment-size-64,83.64,64
12014,netmark-experiment-size-64,81.233,64
12015,netmark-experiment-size-64,75.632,64
12016,netmark-experiment-size-64,80.114,64
12017,netmark-experiment-size-64,98.086,64
12018,netmark-experiment-size-64,92.945,64
12019,netmark-experiment-size-64,92.377,64
12020,netmark-experiment-size-64,66.494,64
12021,netmark-experiment-size-64,72.582,64
12022,netmark-experiment-size-64,78.837,64
12023,netmark-experiment-size-64,82.39,64
12024,netmark-experiment-size-64,98.868,64
12025,netmark-experiment-size-64,59.514,64
12026,netmark-experiment-size-64,84.527,64
12027,netmark-experiment-size-64,80.035,64
12028,netmark-experiment-size-64,66.973,64
12029,netmark-experiment-size-64,83.305,64
12030,netmark-experiment-size-64,74.093,64
12031,netmark-experiment-size-64,83.155,64
12032,netmark-experiment-size-64,89.842,64
12033,netmark-experiment-size-64,90.234,64
12034,netmark-experiment-size-64,81.551,64
12035,netmark-experiment-size-64,86.397,64
12036,netmark-experiment-size-64,105.22,64
12037,netmark-experiment-size-64,89.757,64
12038,netmark-experiment-size-64,76.812,64
12039,netmark-experiment-size-64,68.226,64
12040,netmark-experiment-size-64,60.332,64
12041,netmark-experiment-size-64,68.041,64
12042,netmark-experiment-size-4,80.717,4
12043,netmark-experiment-size-4,64.621,4
12044,netmark-experiment-size-4,58.585,4
12045,netmark-experiment-size-4,82.71,4
12046,netmark-experiment-size-4,83.22,4
12047,netmark-experiment-size-4,57.919,4
12048,netmark-experiment-size-4,65.314,4
12049,netmark-experiment-size-4,86.13,4
12050,netmark-experiment-size-4,60.628,4
12051,netmark-experiment-size-4,63.822,4
12052,netmark-experiment-size-4,58.798,4
12053,netmark-experiment-size-4,59.57,4
12054,netmark-experiment-size-100,72.434,100
12055,netmark-experiment-size-100,64.133,100
12056,netmark-experiment-size-100,61.327,100
12057,netmark-experiment-size-100,67.716,100
12058,netmark-experiment-size-100,71.715,100
12059,netmark-experiment-size-100,72.386,100
12060,netmark-experiment-size-100,52.681,100
12061,netmark-experiment-size-100,79.066,100
12062,netmark-experiment-size-100,77.006,100
12063,netmark-experiment-size-100,54.699,100
12064,netmark-experiment-size-100,75.993,100
12065,netmark-experiment-size-100,57.038,100
12066,netmark-experiment-size-100,65.824,100
12067,netmark-experiment-size-100,63.633,100
12068,netmark-experiment-size-100,64.046,100
12069,netmark-experiment-size-100,73.65,100
12070,netmark-experiment-size-100,70.008,100
12071,netmark-experiment-size-100,59.873,100
12072,netmark-experiment-size-100,69.314,100
12073,netmark-experiment-size-100,68.178,100
12074,netmark-experiment-size-100,72.805,100
12075,netmark-experiment-size-100,74.145,100
12076,netmark-experiment-size-100,59.218,100
12077,netmark-experiment-size-100,62.466,100
12078,netmark-experiment-size-100,65.097,100
12079,netmark-experiment-size-100,64.74,100
12080,netmark-experiment-size-100,73.456,100
12081,netmark-experiment-size-100,68.262,100
12082,netmark-experiment-size-100,55.666,100
12083,netmark-experiment-size-100,57.976,100
12084,netmark-experiment-size-100,78.075,100
12085,netmark-experiment-size-100,63.698,100
12086,netmark-experiment-size-100,70.464,100
12087,netmark-experiment-size-100,65.854,100
12088,netmark-experiment-size-100,73.252,100
12089,netmark-experiment-size-100,63.028,100
12090,netmark-experiment-size-100,58.462,100
12091,netmark-experiment-size-100,74.164,100
12092,netmark-experiment-size-100,73.435,100
12093,netmark-experiment-size-100,62.697,100
12094,netmark-experiment-size-100,76.105,100
12095,netmark-experiment-size-100,65.087,100
12096,netmark-experiment-size-100,88.159,100
12097,netmark-experiment-size-100,75.56,100
12098,netmark-experiment-size-100,64.631,100
12099,netmark-experiment-size-100,67.083,100
12100,netmark-experiment-size-100,58.094,100
12101,netmark-experiment-size-100,64.536,100
12102,netmark-experiment-size-100,80.734,100
12103,netmark-experiment-size-100,58.091,100
12104,netmark-experiment-size-100,69.753,100
12105,netmark-experiment-size-100,81.147,100
12106,netmark-experiment-size-100,60.563,100
12107,netmark-experiment-size-100,43.359,100
12108,netmark-experiment-size-100,81.115,100
12109,netmark-experiment-size-100,68.761,100
12110,netmark-experiment-size-100,68.433,100
12111,netmark-experiment-size-100,77.723,100
12112,netmark-experiment-size-100,73.38,100
12113,netmark-experiment-size-100,64.658,100
12114,netmark-experiment-size-100,80.94,100
12115,netmark-experiment-size-100,75.365,100
12116,netmark-experiment-size-100,82.724,100
12117,netmark-experiment-size-100,57.063,100
12118,netmark-experiment-size-100,61.544,100
12119,netmark-experiment-size-100,54.264,100
12120,netmark-experiment-size-100,74.107,100
12121,netmark-experiment-size-100,59.12,100
12122,netmark-experiment-size-100,69.512,100
12123,netmark-experiment-size-100,75.856,100
12124,netmark-experiment-size-100,88.533,100
12125,netmark-experiment-size-100,66.383,100
12126,netmark-experiment-size-100,78.348,100
12127,netmark-experiment-size-100,76.948,100
12128,netmark-experiment-size-100,69.184,100
12129,netmark-experiment-size-100,67.485,100
12130,netmark-experiment-size-100,62.899,100
12131,netmark-experiment-size-100,65.682,100
12132,netmark-experiment-size-100,73.035,100
12133,netmark-experiment-size-100,56.85,100
12134,netmark-experiment-size-100,68.459,100
12135,netmark-experiment-size-100,64.726,100
12136,netmark-experiment-size-100,57.358,100
12137,netmark-experiment-size-100,68.523,100
12138,netmark-experiment-size-100,71.546,100
12139,netmark-experiment-size-100,83.687,100
12140,netmark-experiment-size-100,60.748,100
12141,netmark-experiment-size-100,61.61,100
12142,netmark-experiment-size-100,56.171,100
12143,netmark-experiment-size-100,67.19,100
12144,netmark-experiment-size-100,66.524,100
12145,netmark-experiment-size-100,88.374,100
12146,netmark-experiment-size-100,60.713,100
12147,netmark-experiment-size-100,61.55,100
12148,netmark-experiment-size-100,64.109,100
12149,netmark-experiment-size-100,74.669,100
12150,netmark-experiment-size-100,80.712,100
12151,netmark-experiment-size-100,74.862,100
12152,netmark-experiment-size-100,63.646,100
12153,netmark-experiment-size-100,73.729,100
12154,netmark-experiment-size-100,50.847,100
12155,netmark-experiment-size-100,67.066,100
12156,netmark-experiment-size-100,56.613,100
12157,netmark-experiment-size-100,70.194,100
12158,netmark-experiment-size-100,64.993,100
12159,netmark-experiment-size-100,49.618,100
12160,netmark-experiment-size-100,65.69,100
12161,netmark-experiment-size-100,74.568,100
12162,netmark-experiment-size-100,67.027,100
12163,netmark-experiment-size-100,64.318,100
12164,netmark-experiment-size-100,59.364,100
12165,netmark-experiment-size-100,67.237,100
12166,netmark-experiment-size-100,58.987,100
12167,netmark-experiment-size-100,65.033,100
12168,netmark-experiment-size-100,76.999,100
12169,netmark-experiment-size-100,66.032,100
12170,netmark-experiment-size-100,67.762,100
12171,netmark-experiment-size-100,55.49,100
12172,netmark-experiment-size-100,65.635,100
12173,netmark-experiment-size-100,57.261,100
12174,netmark-experiment-size-100,57.886,100
12175,netmark-experiment-size-100,59.977,100
12176,netmark-experiment-size-100,62.174,100
12177,netmark-experiment-size-100,72.418,100
12178,netmark-experiment-size-100,60.121,100
12179,netmark-experiment-size-100,58.445,100
12180,netmark-experiment-size-100,66.596,100
12181,netmark-experiment-size-100,58.312,100
12182,netmark-experiment-size-100,68.094,100
12183,netmark-experiment-size-100,63.625,100
12184,netmark-experiment-size-100,52.517,100
12185,netmark-experiment-size-100,65.469,100
12186,netmark-experiment-size-100,61.886,100
12187,netmark-experiment-size-100,54.639,100
12188,netmark-experiment-size-100,59.32,100
12189,netmark-experiment-size-100,65.744,100
12190,netmark-experiment-size-100,67.474,100
12191,netmark-experiment-size-100,70.012,100
12192,netmark-experiment-size-100,57.33,100
12193,netmark-experiment-size-100,61.504,100
12194,netmark-experiment-size-100,62.579,100
12195,netmark-experiment-size-100,70.507,100
12196,netmark-experiment-size-100,65.346,100
12197,netmark-experiment-size-100,68.849,100
12198,netmark-experiment-size-100,69.134,100
12199,netmark-experiment-size-100,65.901,100
12200,netmark-experiment-size-100,51.397,100
12201,netmark-experiment-size-100,73.01,100
12202,netmark-experiment-size-100,64.562,100
12203,netmark-experiment-size-100,72.852,100
12204,netmark-experiment-size-100,57.498,100
12205,netmark-experiment-size-100,66.327,100
12206,netmark-experiment-size-100,67.138,100
12207,netmark-experiment-size-100,73.846,100
12208,netmark-experiment-size-100,66.456,100
12209,netmark-experiment-size-100,53.509,100
12210,netmark-experiment-size-100,70.014,100
12211,netmark-experiment-size-100,60.383,100
12212,netmark-experiment-size-100,60.396,100
12213,netmark-experiment-size-100,63.139,100
12214,netmark-experiment-size-100,75.786,100
12215,netmark-experiment-size-100,78.109,100
12216,netmark-experiment-size-100,58.016,100
12217,netmark-experiment-size-100,67.734,100
12218,netmark-experiment-size-100,67.682,100
12219,netmark-experiment-size-100,68.448,100
12220,netmark-experiment-size-100,55.591,100
12221,netmark-experiment-size-100,51.493,100
12222,netmark-experiment-size-100,59.317,100
12223,netmark-experiment-size-100,65.817,100
12224,netmark-experiment-size-100,56.857,100
12225,netmark-experiment-size-100,73.967,100
12226,netmark-experiment-size-100,65.731,100
12227,netmark-experiment-size-100,52.237,100
12228,netmark-experiment-size-100,61.941,100
12229,netmark-experiment-size-100,64.462,100
12230,netmark-experiment-size-100,64.759,100
12231,netmark-experiment-size-100,67.808,100
12232,netmark-experiment-size-100,60.13,100
12233,netmark-experiment-size-100,67.902,100
12234,netmark-experiment-size-100,72.655,100
12235,netmark-experiment-size-100,61.252,100
12236,netmark-experiment-size-100,52.022,100
12237,netmark-experiment-size-100,67.636,100
12238,netmark-experiment-size-100,71.612,100
12239,netmark-experiment-size-100,54.008,100
12240,netmark-experiment-size-100,59.196,100
12241,netmark-experiment-size-100,61.774,100
12242,netmark-experiment-size-100,77.141,100
12243,netmark-experiment-size-100,62.743,100
12244,netmark-experiment-size-100,81.141,100
12245,netmark-experiment-size-100,66.722,100
12246,netmark-experiment-size-100,66.838,100
12247,netmark-experiment-size-100,67.703,100
12248,netmark-experiment-size-100,70.06,100
12249,netmark-experiment-size-100,63.373,100
12250,netmark-experiment-size-100,65.747,100
12251,netmark-experiment-size-100,74.637,100
12252,netmark-experiment-size-100,64.832,100
12253,netmark-experiment-size-100,52.694,100
12254,netmark-experiment-size-100,63.828,100
12255,netmark-experiment-size-100,64.931,100
12256,netmark-experiment-size-100,64.568,100
12257,netmark-experiment-size-100,53.986,100
12258,netmark-experiment-size-100,60.923,100
12259,netmark-experiment-size-100,52.551,100
12260,netmark-experiment-size-100,67.219,100
12261,netmark-experiment-size-100,61.154,100
12262,netmark-experiment-size-100,61.514,100
12263,netmark-experiment-size-100,49.313,100
12264,netmark-experiment-size-100,67.525,100
12265,netmark-experiment-size-100,61.59,100
12266,netmark-experiment-size-100,63.723,100
12267,netmark-experiment-size-100,64.321,100
12268,netmark-experiment-size-100,56.639,100
12269,netmark-experiment-size-100,55.464,100
12270,netmark-experiment-size-100,62.005,100
12271,netmark-experiment-size-100,60.79,100
12272,netmark-experiment-size-100,64.441,100
12273,netmark-experiment-size-100,66.516,100
12274,netmark-experiment-size-100,57.513,100
12275,netmark-experiment-size-100,65.5,100
12276,netmark-experiment-size-100,68.939,100
12277,netmark-experiment-size-100,62.06,100
12278,netmark-experiment-size-100,61.358,100
12279,netmark-experiment-size-100,59.066,100
12280,netmark-experiment-size-100,65.704,100
12281,netmark-experiment-size-100,51.599,100
12282,netmark-experiment-size-100,69.15,100
12283,netmark-experiment-size-100,68.854,100
12284,netmark-experiment-size-100,55.618,100
12285,netmark-experiment-size-100,61.123,100
12286,netmark-experiment-size-100,64.281,100
12287,netmark-experiment-size-100,57.382,100
12288,netmark-experiment-size-100,58.917,100
12289,netmark-experiment-size-100,64.339,100
12290,netmark-experiment-size-100,60.407,100
12291,netmark-experiment-size-100,57.455,100
12292,netmark-experiment-size-100,70.518,100
12293,netmark-experiment-size-100,52.671,100
12294,netmark-experiment-size-100,76.9,100
12295,netmark-experiment-size-100,62.668,100
12296,netmark-experiment-size-100,67.602,100
12297,netmark-experiment-size-100,44.308,100
12298,netmark-experiment-size-100,58.73,100
12299,netmark-experiment-size-100,56.718,100
12300,netmark-experiment-size-100,57.61,100
12301,netmark-experiment-size-100,58.281,100
12302,netmark-experiment-size-100,65.097,100
12303,netmark-experiment-size-100,63.805,100
12304,netmark-experiment-size-100,56.169,100
12305,netmark-experiment-size-100,72.178,100
12306,netmark-experiment-size-100,64.579,100
12307,netmark-experiment-size-100,55.305,100
12308,netmark-experiment-size-100,60.428,100
12309,netmark-experiment-size-100,69.314,100
12310,netmark-experiment-size-100,59.194,100
12311,netmark-experiment-size-100,69.349,100
12312,netmark-experiment-size-100,70.985,100
12313,netmark-experiment-size-100,74.385,100
12314,netmark-experiment-size-100,69.096,100
12315,netmark-experiment-size-100,63.772,100
12316,netmark-experiment-size-100,65.785,100
12317,netmark-experiment-size-100,66.824,100
12318,netmark-experiment-size-100,64.996,100
12319,netmark-experiment-size-100,72.689,100
12320,netmark-experiment-size-100,54.363,100
12321,netmark-experiment-size-100,61.765,100
12322,netmark-experiment-size-100,63.16,100
12323,netmark-experiment-size-100,63.639,100
12324,netmark-experiment-size-100,72.951,100
12325,netmark-experiment-size-100,58.135,100
12326,netmark-experiment-size-100,65.509,100
12327,netmark-experiment-size-100,59.042,100
12328,netmark-experiment-size-100,69.101,100
12329,netmark-experiment-size-100,67.27,100
12330,netmark-experiment-size-100,65.579,100
12331,netmark-experiment-size-100,49.378,100
12332,netmark-experiment-size-100,63.576,100
12333,netmark-experiment-size-100,72.364,100
12334,netmark-experiment-size-100,67.743,100
12335,netmark-experiment-size-100,62.422,100
12336,netmark-experiment-size-100,65.736,100
12337,netmark-experiment-size-100,78.631,100
12338,netmark-experiment-size-100,61.11,100
12339,netmark-experiment-size-100,61.391,100
12340,netmark-experiment-size-100,62.613,100
12341,netmark-experiment-size-100,62.782,100
12342,netmark-experiment-size-100,61.052,100
12343,netmark-experiment-size-100,69.212,100
12344,netmark-experiment-size-100,69.121,100
12345,netmark-experiment-size-100,61.934,100
12346,netmark-experiment-size-100,50.013,100
12347,netmark-experiment-size-100,58.602,100
12348,netmark-experiment-size-100,63.438,100
12349,netmark-experiment-size-100,55.069,100
12350,netmark-experiment-size-100,63.601,100
12351,netmark-experiment-size-100,65.496,100
12352,netmark-experiment-size-100,68.257,100
12353,netmark-experiment-size-100,63.219,100
12354,netmark-experiment-size-100,58.746,100
12355,netmark-experiment-size-100,66.594,100
12356,netmark-experiment-size-100,61.973,100
12357,netmark-experiment-size-100,68.989,100
12358,netmark-experiment-size-100,56.672,100
12359,netmark-experiment-size-100,77.814,100
12360,netmark-experiment-size-100,70.453,100
12361,netmark-experiment-size-100,68.583,100
12362,netmark-experiment-size-100,65.47,100
12363,netmark-experiment-size-100,71.262,100
12364,netmark-experiment-size-100,69.052,100
12365,netmark-experiment-size-100,72.38,100
12366,netmark-experiment-size-100,59.764,100
12367,netmark-experiment-size-100,70.167,100
12368,netmark-experiment-size-100,58.013,100
12369,netmark-experiment-size-100,78.905,100
12370,netmark-experiment-size-100,75.278,100
12371,netmark-experiment-size-100,72.387,100
12372,netmark-experiment-size-100,75.694,100
12373,netmark-experiment-size-100,61.381,100
12374,netmark-experiment-size-100,78.152,100
12375,netmark-experiment-size-100,72.654,100
12376,netmark-experiment-size-100,64.271,100
12377,netmark-experiment-size-100,73.322,100
12378,netmark-experiment-size-100,65.519,100
12379,netmark-experiment-size-100,73.119,100
12380,netmark-experiment-size-100,70.467,100
12381,netmark-experiment-size-100,77.216,100
12382,netmark-experiment-size-100,64.042,100
12383,netmark-experiment-size-100,77.44,100
12384,netmark-experiment-size-100,59.502,100
12385,netmark-experiment-size-100,71.61,100
12386,netmark-experiment-size-100,64.55,100
12387,netmark-experiment-size-100,65.636,100
12388,netmark-experiment-size-100,73.35,100
12389,netmark-experiment-size-100,78.087,100
12390,netmark-experiment-size-100,62.281,100
12391,netmark-experiment-size-100,69.526,100
12392,netmark-experiment-size-100,66.335,100
12393,netmark-experiment-size-100,70.325,100
12394,netmark-experiment-size-100,78.066,100
12395,netmark-experiment-size-100,65.646,100
12396,netmark-experiment-size-100,56.092,100
12397,netmark-experiment-size-100,74.347,100
12398,netmark-experiment-size-100,65.799,100
12399,netmark-experiment-size-100,63.606,100
12400,netmark-experiment-size-100,59.91,100
12401,netmark-experiment-size-100,79.69,100
12402,netmark-experiment-size-100,77.216,100
12403,netmark-experiment-size-100,61.612,100
12404,netmark-experiment-size-100,71.858,100
12405,netmark-experiment-size-100,79.413,100
12406,netmark-experiment-size-100,71.515,100
12407,netmark-experiment-size-100,69.043,100
12408,netmark-experiment-size-100,75.54,100
12409,netmark-experiment-size-100,63.635,100
12410,netmark-experiment-size-100,74.762,100
12411,netmark-experiment-size-100,60.659,100
12412,netmark-experiment-size-100,56.732,100
12413,netmark-experiment-size-100,84.68,100
12414,netmark-experiment-size-100,77.754,100
12415,netmark-experiment-size-100,66.969,100
12416,netmark-experiment-size-100,55.893,100
12417,netmark-experiment-size-100,64.22,100
12418,netmark-experiment-size-100,61.541,100
12419,netmark-experiment-size-100,63.854,100
12420,netmark-experiment-size-100,79.178,100
12421,netmark-experiment-size-100,59.922,100
12422,netmark-experiment-size-100,57.816,100
12423,netmark-experiment-size-100,70.552,100
12424,netmark-experiment-size-100,66.827,100
12425,netmark-experiment-size-100,63.44,100
12426,netmark-experiment-size-100,74.14,100
12427,netmark-experiment-size-100,56.253,100
12428,netmark-experiment-size-100,76.277,100
12429,netmark-experiment-size-100,72.454,100
12430,netmark-experiment-size-100,63.029,100
12431,netmark-experiment-size-100,65.504,100
12432,netmark-experiment-size-100,68.876,100
12433,netmark-experiment-size-100,74.855,100
12434,netmark-experiment-size-100,70.354,100
12435,netmark-experiment-size-100,69.316,100
12436,netmark-experiment-size-100,80.87,100
12437,netmark-experiment-size-100,57.387,100
12438,netmark-experiment-size-100,62.27,100
12439,netmark-experiment-size-100,73.916,100
12440,netmark-experiment-size-100,58.547,100
12441,netmark-experiment-size-100,68.199,100
12442,netmark-experiment-size-100,84.475,100
12443,netmark-experiment-size-100,74.061,100
12444,netmark-experiment-size-100,67.78,100
12445,netmark-experiment-size-100,77.292,100
12446,netmark-experiment-size-100,71.433,100
12447,netmark-experiment-size-100,69.005,100
12448,netmark-experiment-size-100,75.091,100
12449,netmark-experiment-size-100,54.911,100
12450,netmark-experiment-size-100,66.336,100
12451,netmark-experiment-size-100,51.618,100
12452,netmark-experiment-size-100,59.543,100
12453,netmark-experiment-size-100,56.17,100
12454,netmark-experiment-size-100,58.95,100
12455,netmark-experiment-size-100,67.563,100
12456,netmark-experiment-size-100,55.567,100
12457,netmark-experiment-size-100,53.435,100
12458,netmark-experiment-size-100,58.084,100
12459,netmark-experiment-size-100,51.288,100
12460,netmark-experiment-size-100,56.384,100
12461,netmark-experiment-size-100,51.382,100
12462,netmark-experiment-size-100,61.404,100
12463,netmark-experiment-size-100,56.38,100
12464,netmark-experiment-size-100,53.696,100
12465,netmark-experiment-size-100,68.619,100
12466,netmark-experiment-size-100,54.007,100
12467,netmark-experiment-size-100,54.087,100
12468,netmark-experiment-size-100,57.61,100
12469,netmark-experiment-size-100,49.58,100
12470,netmark-experiment-size-100,59.251,100
12471,netmark-experiment-size-100,57.97,100
12472,netmark-experiment-size-100,51.029,100
12473,netmark-experiment-size-100,46.534,100
12474,netmark-experiment-size-100,52.695,100
12475,netmark-experiment-size-100,55.122,100
12476,netmark-experiment-size-100,63.191,100
12477,netmark-experiment-size-100,58.289,100
12478,netmark-experiment-size-100,60.58,100
12479,netmark-experiment-size-100,48.841,100
12480,netmark-experiment-size-100,60.406,100
12481,netmark-experiment-size-100,59.319,100
12482,netmark-experiment-size-100,57.715,100
12483,netmark-experiment-size-100,53.391,100
12484,netmark-experiment-size-100,51.357,100
12485,netmark-experiment-size-100,50.246,100
12486,netmark-experiment-size-100,58.681,100
12487,netmark-experiment-size-100,60.005,100
12488,netmark-experiment-size-100,52.986,100
12489,netmark-experiment-size-100,47.153,100
12490,netmark-experiment-size-100,64.11,100
12491,netmark-experiment-size-100,61.437,100
12492,netmark-experiment-size-100,62.074,100
12493,netmark-experiment-size-100,67.486,100
12494,netmark-experiment-size-100,61.46,100
12495,netmark-experiment-size-100,53.965,100
12496,netmark-experiment-size-100,61.056,100
