53.009,64.212,62.054,71.377,50.164,55.618,63.114,56.160,66.822,64.327,0.000,59.044,54.846,47.065,64.099,53.323,67.307,58.990,58.468,68.213,50.178,44.392,49.005,57.005,48.234,55.285,53.649,60.896,55.624,55.172,56.813,61.950,53.012,54.336,65.615,61.737,43.382,61.369,55.707,52.854,51.491,63.575,55.460,58.828,50.786,64.951,63.874,59.550,51.626,53.760,61.253,65.955,55.534,55.413,51.064,67.382,50.744,61.503,55.634,55.657,54.934,55.763,57.089,63.167,63.004,62.539,55.094,65.467,66.342,58.189,60.446,59.697,53.863,68.874,62.694,63.084,53.134,52.769,57.478,58.799,62.868,66.109,49.040,61.835,64.391,51.212,74.791,60.089,53.748,55.579,56.787,65.924,62.312,63.443,60.980,54.352,58.435,67.318,57.831,57.503
65.970,62.700,62.736,68.421,57.538,63.299,80.685,58.246,64.916,65.521,60.993,0.000,61.756,63.072,63.464,61.338,78.359,64.071,51.975,76.745,74.582,69.859,71.113,65.668,52.518,72.752,55.117,69.589,67.334,62.227,74.295,72.461,69.564,70.300,62.108,58.448,54.918,67.829,69.630,59.287,71.018,72.268,73.734,75.590,65.934,72.544,62.747,69.821,68.209,69.329,72.488,66.805,75.369,57.432,68.087,69.073,59.310,72.905,73.198,61.628,69.131,64.425,79.377,80.288,63.269,58.647,61.523,51.632,74.950,57.986,64.759,58.365,58.663,74.583,64.500,62.166,69.984,66.607,64.522,71.185,61.473,64.727,76.822,67.854,68.748,57.641,73.520,55.464,62.880,63.982,75.327,73.039,66.444,75.939,66.351,70.270,60.747,66.483,73.271,67.228
56.035,58.247,52.280,64.002,56.231,59.983,68.133,54.281,54.560,60.956,56.345,61.062,0.000,59.495,65.789,66.807,62.633,54.480,48.274,72.280,61.824,67.109,56.391,58.266,65.851,69.108,64.125,58.110,54.386,52.319,60.157,70.328,64.996,67.651,71.705,59.669,56.625,65.094,49.970,67.803,57.988,67.022,70.434,76.122,60.118,68.472,59.240,56.197,48.842,56.339,54.538,69.476,71.976,62.886,76.328,60.710,49.189,67.523,61.647,58.601,56.318,61.005,68.115,67.378,52.337,57.312,51.007,66.830,70.256,63.989,61.030,63.522,66.213,62.782,72.454,56.545,65.212,70.065,60.685,63.860,65.815,54.152,72.813,68.938,55.035,59.450,67.760,67.507,55.459,49.772,62.886,59.728,62.872,68.236,68.862,68.131,59.671,72.223,71.402,63.573
67.196,69.109,66.364,75.168,64.043,56.371,59.767,63.869,57.766,70.547,49.909,62.399,58.903,0.000,61.807,65.140,63.891,59.933,54.081,52.578,69.788,48.967,50.064,65.520,59.186,58.107,52.599,69.410,55.094,59.143,66.406,56.754,55.607,68.617,71.402,55.296,52.971,68.589,66.813,57.055,59.221,66.178,69.884,75.150,61.329,68.839,60.497,66.602,54.506,60.303,67.144,72.053,65.445,56.189,62.823,70.326,63.116,66.552,53.026,66.714,67.708,70.028,66.207,75.729,70.301,57.273,68.508,51.986,70.383,60.979,73.185,71.670,50.191,69.856,64.024,66.735,69.536,70.558,69.611,68.844,53.935,62.134,69.860,67.454,46.192,56.306,65.555,64.669,49.709,64.036,62.849,53.711,61.063,55.260,58.696,66.740,64.874,68.076,69.124,69.571
60.576,57.968,61.657,67.708,58.849,51.989,54.850,37.542,52.281,59.166,58.162,59.470,58.517,59.501,0.000,48.181,61.605,58.380,54.406,66.884,64.943,58.905,51.585,58.597,41.036,53.695,47.183,53.867,48.044,59.988,56.890,58.536,59.143,62.114,62.719,52.747,50.292,60.734,52.904,59.593,59.847,48.494,54.959,71.174,55.695,52.449,63.159,55.148,49.978,58.806,65.685,56.223,61.757,48.503,65.170,59.784,49.559,60.430,65.241,53.553,51.196,63.448,61.167,65.873,55.281,52.438,51.200,52.881,49.807,42.120,65.980,63.408,59.942,65.238,56.027,42.211,61.138,66.772,49.140,62.143,54.992,60.600,60.814,54.859,55.041,60.790,66.744,56.576,46.364,50.898,59.636,60.058,64.433,62.715,53.012,50.711,57.024,61.945,54.033,64.714
64.037,61.823,66.747,75.232,55.970,64.462,67.454,58.292,64.035,71.350,54.975,61.556,65.847,62.423,50.638,0.000,71.937,58.894,60.642,70.343,60.104,62.463,69.269,62.399,60.177,61.604,57.516,57.210,50.829,62.303,70.577,66.715,66.215,64.320,60.119,63.317,63.062,59.002,67.153,60.359,65.084,51.975,66.182,75.136,60.184,61.321,67.560,62.604,55.672,55.946,68.694,54.469,69.777,55.535,65.842,64.093,54.563,64.114,61.214,58.807,67.235,70.639,61.896,77.863,50.539,57.231,66.869,67.501,60.539,55.728,50.689,62.815,60.938,59.701,64.034,56.349,59.431,64.481,69.121,58.919,57.287,60.481,45.342,63.704,67.057,65.337,63.953,62.845,56.453,59.442,62.675,66.531,71.136,74.207,72.434,61.244,58.316,62.786,52.082,63.831
75.354,75.491,63.565,62.281,64.746,68.821,79.723,75.363,66.920,73.657,65.499,73.202,63.413,63.772,65.244,71.702,0.000,79.151,63.519,67.509,73.694,60.718,64.871,69.482,73.628,59.283,63.836,63.057,66.747,73.777,67.768,72.056,65.150,73.055,74.687,66.194,60.843,65.644,74.303,57.326,71.972,68.087,73.660,72.488,60.896,76.852,64.637,55.013,62.379,56.438,73.203,83.665,78.356,63.356,74.268,66.001,70.643,71.490,64.673,73.835,65.912,75.342,65.990,86.788,78.227,71.331,69.325,64.430,69.405,64.240,73.646,66.873,60.586,81.688,72.829,72.740,64.607,64.394,74.744,70.697,65.541,73.483,69.791,71.347,66.684,71.993,83.516,66.592,62.520,65.273,73.726,68.526,76.446,83.041,81.100,77.176,73.350,75.831,74.962,61.906
79.686,73.349,62.606,77.566,58.396,66.834,75.279,61.451,71.968,61.939,56.010,65.174,59.835,68.060,68.707,57.834,76.656,0.000,64.444,73.183,62.462,66.458,53.662,66.670,66.736,79.642,79.480,53.012,58.920,66.309,74.572,55.860,70.314,63.520,62.133,73.854,65.881,69.260,70.370,68.955,70.134,62.740,64.200,82.430,66.067,55.630,72.009,69.791,59.265,72.139,56.274,76.709,65.876,56.893,68.905,75.731,64.970,73.181,72.913,70.438,54.493,75.904,77.061,78.992,64.515,52.708,67.834,63.674,72.657,59.588,52.574,62.239,58.895,72.858,72.904,63.492,59.450,66.037,63.524,57.938,69.952,55.089,73.021,58.775,74.689,60.080,81.351,59.257,59.665,59.975,71.634,68.445,63.254,79.404,66.505,61.420,68.090,74.640,68.142,72.697
51.653,64.913,54.325,55.504,52.981,55.651,65.207,52.876,53.101,64.194,59.089,49.413,47.408,52.694,57.007,60.816,65.541,58.125,0.000,65.947,65.612,55.394,63.021,51.708,59.576,71.913,65.218,61.630,55.556,60.691,59.167,61.129,60.919,56.704,65.022,56.080,47.516,55.905,73.987,54.829,60.685,57.207,56.528,60.349,55.795,53.334,54.049,54.008,58.047,58.175,51.028,71.189,58.764,53.356,57.038,54.279,45.451,50.959,58.247,53.898,59.869,64.860,68.941,69.978,61.203,60.982,55.084,48.071,58.145,57.014,60.868,60.063,60.960,64.115,65.021,54.555,63.510,65.482,49.271,63.245,55.816,58.597,60.321,61.403,52.396,48.830,68.260,58.138,55.826,58.687,57.987,59.592,57.531,60.897,53.899,46.900,60.407,63.691,59.817,60.075
71.915,54.799,65.326,81.878,59.458,64.885,62.688,67.382,68.693,56.100,65.505,74.431,73.052,53.723,64.890,70.008,70.109,66.396,66.876,0.000,63.504,60.459,60.610,58.128,68.387,75.837,75.364,56.066,62.275,56.813,68.421,66.460,61.592,64.711,73.134,66.138,61.436,68.185,82.927,54.039,60.897,71.252,67.220,70.540,58.624,56.727,62.908,60.534,68.541,72.459,73.489,82.575,71.447,50.302,79.300,69.236,60.200,64.129,63.368,68.242,62.586,50.527,80.873,58.972,64.220,62.680,70.603,70.461,65.566,64.679,61.281,71.842,51.431,64.622,60.125,70.214,63.106,57.370,73.962,70.766,72.000,57.651,76.667,67.912,67.354,62.436,67.687,61.816,60.615,61.159,64.964,89.264,79.508,73.182,58.911,70.689,61.899,76.945,73.638,67.843
64.418,64.264,61.690,77.904,51.617,56.869,77.150,49.305,60.984,62.739,51.080,72.043,61.168,67.444,65.126,58.142,74.431,58.898,64.361,62.091,0.000,69.671,67.369,64.953,67.249,73.078,77.248,66.545,58.504,55.488,71.143,62.151,66.332,55.398,60.579,65.156,52.236,60.706,80.654,58.860,66.826,72.921,62.327,72.502,74.848,61.379,61.332,66.618,63.829,58.321,60.839,75.282,77.238,58.379,66.059,74.553,65.535,62.440,72.746,68.126,59.499,63.881,77.714,73.530,54.378,58.302,60.209,59.609,74.976,59.936,71.714,75.018,65.995,73.745,71.290,69.034,68.427,74.115,57.281,62.469,78.681,72.803,62.211,54.683,49.223,56.982,80.446,60.439,56.590,68.604,62.758,83.493,53.218,64.041,66.458,52.427,67.710,70.709,68.949,75.220
66.896,57.350,65.877,70.574,60.816,65.041,71.122,55.623,47.370,59.879,46.389,65.746,63.136,46.477,59.873,60.771,57.945,60.169,54.440,58.509,65.296,0.000,58.644,59.241,62.228,74.438,73.401,58.166,52.975,52.949,65.024,66.119,54.078,62.811,66.892,52.776,54.145,62.873,74.873,53.056,54.662,63.964,66.964,56.404,67.061,64.432,56.984,55.504,60.507,68.346,54.856,72.510,53.266,45.885,58.830,58.866,53.608,56.315,61.661,60.335,62.998,66.670,70.707,53.247,59.441,53.501,58.774,58.181,69.771,46.888,64.694,52.782,55.096,69.238,54.378,62.841,61.352,67.070,62.564,61.602,59.569,49.318,66.652,56.465,56.509,40.333,75.532,63.443,52.696,58.461,57.818,77.475,61.443,60.815,50.748,59.433,65.585,58.006,59.141,60.839
73.739,60.314,66.687,73.184,61.885,69.412,62.847,63.339,55.389,71.097,53.679,71.048,57.335,49.374,53.996,65.952,66.193,51.224,64.396,63.030,69.109,59.586,0.000,56.290,66.291,79.995,62.060,59.667,58.124,63.271,53.241,69.812,57.559,60.512,67.444,57.430,63.711,65.465,70.336,52.011,65.646,71.107,61.604,59.064,51.905,70.225,52.947,52.019,56.760,76.278,60.005,71.086,65.962,62.929,64.381,55.419,46.530,66.464,68.563,56.573,49.847,71.317,76.389,77.231,71.020,64.193,58.611,71.047,61.339,54.548,48.827,53.715,48.588,65.233,60.435,61.339,67.183,70.920,70.053,61.206,67.205,73.345,59.309,68.009,64.387,63.511,59.954,59.006,49.048,71.115,70.195,66.344,63.467,70.977,59.318,66.656,49.579,70.339,70.737,64.155
59.387,58.779,57.980,58.224,50.653,55.811,69.903,56.259,61.390,65.162,57.247,65.229,55.241,60.580,57.206,62.145,69.626,63.048,49.421,58.140,63.863,61.991,54.432,0.000,55.663,65.529,62.964,48.972,58.136,60.237,58.183,55.396,55.110,50.160,53.807,60.718,54.211,56.667,71.088,62.706,55.026,64.348,63.022,74.130,65.105,54.753,48.911,55.506,53.313,60.646,55.740,58.694,51.866,59.271,57.000,62.704,44.633,61.161,64.505,53.477,64.683,65.918,62.419,64.449,65.311,61.175,60.777,47.660,69.672,60.374,47.943,60.829,52.228,64.377,66.048,58.684,57.039,69.279,51.890,47.937,59.858,56.656,55.915,49.581,55.766,60.699,66.080,63.409,53.632,62.349,51.415,75.541,67.853,62.820,64.627,53.997,60.290,62.928,67.270,54.423
63.168,58.589,68.161,70.663,48.575,63.647,68.812,51.316,63.406,69.122,49.086,51.653,64.412,56.861,39.551,57.810,70.168,61.767,57.621,66.810,69.617,63.285,65.740,54.632,0.000,66.458,55.942,60.317,55.091,51.907,66.337,58.829,55.254,51.370,57.199,54.863,60.800,56.868,66.608,56.515,63.507,57.105,62.244,74.478,65.412,56.720,68.578,57.815,54.810,70.514,65.520,71.273,65.261,46.920,68.709,59.296,50.880,48.284,61.557,58.865,64.441,63.156,73.303,65.222,67.202,54.121,58.440,49.941,61.461,47.934,66.868,60.128,61.207,63.063,60.817,45.497,66.159,56.134,64.931,65.801,66.740,66.339,59.376,66.250,61.176,62.666,58.064,66.755,46.486,54.573,66.887,65.773,67.883,60.184,66.698,54.303,62.797,60.001,60.938,71.520
73.965,78.776,80.280,83.167,62.416,76.566,66.972,58.904,69.545,73.297,69.723,81.000,76.361,69.064,65.806,69.358,64.434,72.124,72.735,78.519,71.891,75.520,76.930,63.598,65.547,0.000,82.016,70.089,68.228,66.154,76.111,78.557,76.632,78.142,62.932,69.436,65.322,76.236,77.896,76.519,69.695,79.629,72.526,90.713,85.087,82.200,70.932,77.402,67.021,87.017,74.807,85.530,64.295,64.443,73.789,71.639,68.481,67.279,79.949,68.742,76.001,64.832,67.975,84.940,70.066,71.836,66.101,59.646,82.316,64.620,68.146,70.058,73.921,70.919,74.016,68.128,75.457,72.037,76.194,69.213,65.248,62.249,80.153,68.541,58.518,76.128,85.986,76.135,66.958,79.613,80.810,74.356,75.123,65.675,81.250,60.493,75.716,81.123,70.172,73.286
74.372,67.729,77.470,74.284,62.977,72.405,67.981,61.193,73.669,63.245,66.475,64.049,74.713,62.426,54.893,72.042,71.032,75.235,66.283,69.492,76.500,75.880,58.580,68.209,59.993,81.099,0.000,68.487,65.516,72.771,71.700,73.152,75.176,75.690,72.537,73.486,57.293,70.907,71.816,69.048,76.897,76.663,76.087,69.399,62.300,80.288,73.631,73.386,65.076,88.419,79.562,70.601,78.913,66.262,82.266,77.430,70.853,70.764,67.417,59.163,70.838,78.931,73.057,89.172,71.661,65.098,75.154,69.279,84.427,70.990,67.767,79.056,70.869,79.521,81.048,76.981,67.060,71.694,78.437,78.225,85.582,78.955,80.170,74.362,70.054,65.645,75.803,58.698,56.000,60.240,78.433,73.656,79.311,79.516,77.387,75.119,69.122,68.515,72.247,64.021
74.427,62.348,60.641,72.618,62.322,66.404,61.790,63.194,63.208,77.862,60.205,70.026,57.611,66.820,54.645,57.986,64.287,53.086,63.040,56.411,68.214,55.962,62.271,50.014,63.374,65.981,67.482,0.000,64.947,64.319,63.840,69.237,62.074,65.856,72.232,62.762,63.013,58.736,77.030,60.272,59.738,59.956,63.932,66.110,62.525,59.017,68.534,57.897,55.934,64.860,67.191,61.061,68.201,61.326,71.677,68.889,56.909,60.167,56.076,59.940,57.407,67.200,73.550,76.584,53.569,50.284,69.805,69.101,55.730,57.752,62.643,61.611,66.024,64.819,72.111,62.775,60.496,69.736,68.607,65.706,68.532,69.276,52.997,59.467,53.659,65.656,66.996,53.784,55.372,68.417,61.371,79.682,64.837,72.268,64.390,56.242,66.985,54.671,66.314,70.861
68.656,66.100,61.555,64.720,58.448,57.855,65.770,45.488,54.144,55.480,49.788,62.457,51.851,52.427,51.165,48.914,63.816,52.742,55.967,63.884,56.690,55.991,61.286,59.677,57.465,60.429,62.492,63.741,0.000,61.942,60.822,55.691,59.256,56.052,55.521,60.350,52.909,50.234,64.896,61.814,55.874,57.379,49.756,78.645,70.314,58.039,64.579,61.851,59.489,55.063,59.508,60.993,67.620,52.792,74.446,68.303,58.951,65.967,51.676,52.903,50.482,70.962,61.713,61.097,60.030,53.274,54.783,56.584,70.251,57.673,64.461,57.585,63.147,60.386,69.193,53.924,54.343,63.212,67.106,58.629,69.611,51.518,65.475,66.391,54.262,59.557,55.626,65.587,56.389,54.435,63.538,61.045,56.154,58.742,67.196,46.736,62.975,58.281,59.431,60.574
54.740,56.163,68.255,70.507,58.155,60.834,65.608,61.185,61.098,62.455,52.711,58.982,47.821,57.567,58.848,62.885,69.517,60.550,59.887,55.586,53.822,52.201,60.582,60.355,52.169,55.489,69.733,61.651,61.558,0.000,51.547,63.405,64.156,56.515,55.254,51.469,54.437,62.277,66.062,48.598,53.794,68.890,60.164,71.822,67.307,57.259,66.281,60.558,60.301,60.356,57.163,53.224,55.055,51.847,57.206,69.827,52.601,57.896,59.271,64.623,62.219,66.150,66.797,69.808,66.165,56.080,63.884,63.569,61.034,55.373,64.431,63.909,49.059,61.191,68.351,57.042,59.321,65.803,41.242,58.110,71.474,61.125,64.947,64.111,59.494,54.818,68.667,52.808,50.281,49.099,67.941,57.154,57.052,57.798,62.805,56.819,63.532,48.038,61.471,67.785
59.545,66.638,54.780,72.488,50.218,56.937,59.369,62.409,49.755,68.293,45.450,64.821,54.984,64.076,56.659,61.922,67.341,62.761,60.980,68.433,66.918,59.922,52.741,58.577,64.998,67.278,59.366,60.907,58.926,49.838,0.000,60.107,58.679,49.560,56.507,58.772,52.450,61.460,64.095,67.469,56.799,51.163,61.628,69.658,63.192,64.273,66.140,63.991,64.032,64.916,63.273,66.280,63.609,55.508,68.933,53.239,54.069,61.964,65.821,56.251,66.528,68.953,75.781,56.420,51.645,62.584,58.872,52.113,60.852,55.994,55.300,62.747,55.297,72.880,68.588,49.490,57.213,53.288,57.510,57.706,64.935,66.287,57.857,56.225,59.284,50.092,63.934,63.379,64.320,63.448,60.960,68.040,67.898,70.337,65.475,54.520,66.880,63.183,63.252,64.582
75.418,64.116,71.812,76.387,62.866,57.432,64.631,57.412,69.937,65.306,60.961,71.980,68.765,59.104,62.391,68.421,72.821,52.133,62.893,65.996,61.648,65.031,68.686,57.646,57.970,68.500,66.745,67.282,56.100,66.778,61.695,0.000,70.442,65.828,64.172,68.986,64.478,51.335,68.516,67.216,59.734,64.317,54.295,72.166,74.014,63.852,65.533,65.069,59.865,68.068,59.202,66.422,69.121,57.766,68.587,73.989,63.697,60.292,68.275,65.777,68.599,62.499,79.486,63.276,68.723,56.210,70.414,70.540,67.947,59.595,62.441,59.724,60.018,55.341,74.684,64.283,63.381,64.534,65.152,67.277,55.213,60.692,72.969,51.395,65.263,66.917,81.163,55.046,61.194,72.525,65.117,59.910,53.662,70.833,67.546,53.826,59.699,64.521,74.673,74.862
63.957,52.086,68.473,64.514,62.314,56.946,72.044,58.039,63.231,70.623,55.459,70.541,61.501,54.094,58.874,64.457,63.566,63.410,62.620,61.915,68.767,56.606,58.071,57.477,55.065,68.782,66.289,56.402,59.034,63.011,59.093,68.913,0.000,57.913,52.002,56.945,53.593,64.726,66.958,56.423,56.747,68.854,61.779,67.430,50.899,67.743,60.992,64.396,63.440,54.244,51.029,72.932,72.951,62.232,75.281,58.506,53.198,64.042,61.421,64.774,54.468,58.900,66.845,76.458,61.890,58.311,57.180,66.971,69.416,62.254,57.418,53.283,67.369,72.149,69.950,66.447,56.369,71.761,56.083,60.771,59.941,70.459,60.036,63.740,62.135,64.192,58.508,63.242,56.289,57.645,69.774,53.234,72.153,58.103,53.666,67.479,58.286,60.339,52.600,62.386
65.300,62.185,50.658,70.971,56.163,60.855,51.930,52.764,59.676,59.659,53.142,70.260,60.732,61.069,61.788,63.691,70.056,55.001,51.646,63.138,52.593,61.391,57.360,49.281,49.468,65.227,64.547,64.559,56.642,55.502,47.887,62.927,58.157,0.000,66.860,64.171,60.890,64.590,50.478,59.637,64.636,60.576,57.751,70.890,64.777,61.566,44.682,53.530,53.992,62.403,57.179,68.054,74.009,57.276,66.865,59.351,47.571,56.028,61.892,55.390,56.745,61.391,71.530,68.252,58.930,55.769,62.887,58.144,54.912,47.836,57.022,62.435,63.061,70.632,67.921,49.236,53.665,61.076,64.673,59.605,67.021,57.905,56.207,65.988,57.511,60.383,61.303,64.211,49.304,56.533,71.026,67.838,69.322,59.844,59.669,52.494,63.114,64.207,69.080,60.194
64.142,62.697,64.570,60.349,55.016,64.666,74.273,60.075,58.286,71.796,62.736,59.860,68.348,64.654,62.553,59.376,70.954,58.761,66.637,73.258,61.610,67.593,69.852,54.515,58.622,53.395,59.611,69.090,56.042,56.222,61.093,59.213,51.742,68.263,0.000,66.020,51.678,51.843,69.065,48.592,49.853,57.548,65.810,80.029,64.842,70.150,53.298,66.357,56.780,63.513,67.442,65.940,72.959,61.280,73.766,64.899,55.427,59.758,69.995,65.718,60.890,75.059,67.797,71.885,61.219,56.026,61.789,59.241,55.825,59.323,64.391,62.736,67.572,63.360,64.533,60.369,57.550,76.407,65.332,58.381,61.853,52.045,70.839,58.474,58.250,66.723,81.350,69.335,57.338,59.299,73.400,63.638,60.189,63.404,62.279,67.006,57.924,60.729,60.315,73.730
