54.228,66.460,61.666,58.732,70.424,64.886,64.588,60.124,60.676,63.508,0.000,67.272,53.369,61.787,65.638,69.931,64.058,65.821,71.301,68.234,57.294,71.177,60.724,56.561,54.401,63.572,66.434,72.452,67.018,59.343,70.291,54.157,63.749,61.208,70.568,71.527,72.154,71.052,57.307,48.621,63.064,57.888,50.996,73.411,54.060,57.911,67.360,61.681,60.508,50.281,57.523,61.651,54.954,57.670,75.343,71.907,63.476,64.741,71.598,57.951,64.748,67.329,66.045,51.557,63.671,65.221,61.067,63.166,74.766,57.973,64.030,58.978,55.719,70.992,59.465,64.970,66.644,59.571,74.303,66.909,70.376,55.997,58.480,79.968,55.006,72.603,60.484,75.377,58.978,67.591
67.470,68.591,80.779,77.927,68.086,67.328,73.218,70.685,85.338,84.464,68.225,0.000,63.973,81.643,78.381,64.768,63.937,71.620,60.773,66.840,65.390,76.987,64.025,70.896,71.272,64.846,73.643,68.486,67.417,68.283,75.919,72.794,59.290,64.151,80.010,59.725,81.391,67.038,73.522,62.710,73.703,57.223,66.708,70.920,59.018,74.533,66.560,75.786,68.187,65.804,65.242,76.662,58.900,73.863,83.710,73.692,59.100,78.046,77.743,75.965,61.838,77.717,68.084,69.585,57.901,60.430,75.373,71.426,67.982,71.783,67.464,72.842,59.748,70.529,80.355,64.718,64.242,65.926,62.640,67.720,79.712,65.778,68.917,73.123,55.365,68.927,75.435,66.520,75.706,79.034
62.064,51.541,55.934,54.707,55.216,61.219,51.843,57.972,66.326,53.253,53.044,62.436,0.000,64.383,62.978,56.383,55.829,54.785,68.062,51.896,52.110,52.469,57.898,50.153,56.177,52.258,58.289,63.156,57.291,51.303,61.686,54.245,62.663,57.875,52.602,53.248,54.065,43.248,54.234,50.014,61.653,59.589,47.867,60.728,49.245,53.303,61.712,55.184,63.161,51.664,50.806,59.976,64.205,52.056,50.786,66.603,62.508,62.165,66.524,58.713,56.054,52.927,52.490,57.117,60.655,45.278,56.511,59.002,60.188,45.288,51.813,51.305,50.636,50.018,53.834,59.147,52.771,58.624,49.616,48.774,47.768,57.814,58.932,54.497,50.331,56.413,59.885,52.776,53.087,57.818
69.549,64.771,64.792,63.289,61.837,62.059,60.808,64.025,66.239,74.956,66.150,83.062,69.851,0.000,65.986,66.844,56.970,67.889,81.793,71.029,57.077,63.993,60.592,55.228,75.936,67.112,53.697,52.661,68.170,64.603,62.326,51.292,77.758,68.368,66.961,77.522,65.490,70.758,63.225,60.779,79.435,54.400,65.145,59.162,57.685,69.169,64.204,63.183,62.728,54.978,62.325,74.814,77.447,69.816,68.749,84.312,71.239,70.434,57.576,72.073,67.150,63.769,57.554,66.118,63.888,62.141,72.569,67.786,75.335,49.266,72.906,61.060,67.791,64.119,62.053,70.692,61.725,73.338,75.068,74.538,62.005,69.727,65.985,71.580,64.265,63.697,73.920,80.723,62.683,63.240
71.162,54.147,62.075,72.415,62.832,72.484,58.781,71.612,68.684,73.885,65.830,75.927,66.260,64.861,0.000,57.562,55.198,68.201,77.942,67.602,62.007,55.350,51.072,69.382,52.586,61.229,60.592,64.250,59.919,61.730,61.541,67.389,72.587,51.709,64.802,64.147,66.055,62.350,64.260,55.930,63.317,67.069,65.942,76.883,71.483,63.842,62.170,64.223,63.349,68.108,71.752,63.305,48.230,53.031,71.241,81.383,63.600,61.228,68.602,70.413,75.409,69.769,57.373,64.881,76.770,57.738,65.268,69.124,63.878,60.170,72.943,58.132,52.802,69.989,67.526,60.500,57.214,59.412,76.606,71.640,70.592,64.470,55.747,82.516,63.794,56.268,60.890,69.966,71.017,71.430
75.848,67.184,74.353,68.157,76.312,64.681,63.644,67.082,56.956,78.595,72.696,66.847,60.733,68.176,58.175,0.000,60.458,70.738,69.824,68.290,62.436,67.465,65.720,61.136,60.755,50.401,65.434,69.078,73.876,72.441,65.853,70.530,74.426,65.168,78.910,80.161,77.873,65.628,63.173,69.218,64.266,72.032,60.189,77.058,58.130,71.508,67.591,65.086,56.140,73.935,72.594,69.142,53.584,73.081,81.021,87.117,80.719,65.969,67.739,75.901,70.101,55.512,70.102,79.360,56.030,69.733,75.134,54.725,77.027,72.516,74.036,63.338,70.131,65.724,67.173,71.949,67.602,72.281,69.988,68.952,67.389,73.750,66.063,67.847,70.340,69.565,63.989,55.707,74.703,67.356
62.621,65.379,68.566,60.800,65.864,51.714,61.842,67.263,64.593,68.049,64.883,64.176,61.068,58.732,58.663,59.617,0.000,63.664,69.738,67.252,60.300,69.295,66.050,47.475,55.452,53.774,54.694,71.003,61.672,60.446,49.766,59.027,52.149,54.398,73.676,69.963,59.409,66.731,57.728,57.009,61.625,61.070,61.786,66.847,55.319,54.681,56.549,65.985,72.356,51.249,53.522,51.839,58.761,57.743,65.533,58.429,59.200,67.267,63.714,66.283,66.657,52.501,56.717,55.122,67.518,49.964,66.244,66.881,66.790,48.017,59.213,59.300,61.616,69.817,61.177,63.602,64.927,63.816,69.224,59.695,67.160,62.727,61.410,65.780,55.766,70.437,58.791,74.111,65.516,68.547
64.934,61.563,54.817,49.852,65.314,65.503,59.513,61.966,67.752,55.701,65.485,72.443,58.435,66.461,67.788,68.691,62.370,0.000,51.767,63.802,62.518,65.883,54.858,54.396,54.756,46.149,52.251,64.233,56.038,51.315,65.751,53.854,50.297,58.232,61.903,51.717,60.885,55.532,63.900,52.591,61.005,63.932,56.104,70.574,60.678,61.969,62.207,50.687,68.520,64.242,56.601,64.330,52.015,56.093,69.654,53.959,50.949,49.956,59.136,46.732,57.911,50.806,55.558,50.588,66.590,60.590,61.262,62.848,68.012,60.006,62.932,54.629,58.121,59.174,55.690,60.210,58.633,62.582,66.306,64.579,63.723,54.012,50.269,66.967,58.342,69.639,56.095,55.716,60.338,63.857
53.261,54.368,72.305,78.520,70.964,59.986,69.697,73.248,70.418,80.134,73.239,60.570,67.182,76.724,77.276,67.743,68.706,51.460,0.000,65.423,63.022,73.711,64.033,68.213,60.989,63.213,52.457,76.809,62.871,73.600,63.139,66.673,75.548,67.099,76.775,60.532,78.410,74.014,59.909,51.677,74.304,70.845,71.367,69.189,74.829,63.411,61.853,70.647,75.014,63.878,63.988,64.679,65.734,67.854,64.606,73.590,67.040,57.338,83.496,59.704,78.729,72.603,58.610,73.308,74.378,51.279,71.229,52.667,76.982,62.487,72.900,68.635,67.511,75.800,62.681,63.645,56.279,70.267,56.483,61.064,73.435,51.729,70.729,86.540,65.776,68.709,62.884,81.715,61.686,62.962
60.792,65.310,70.113,59.177,51.254,50.315,64.452,64.111,74.383,52.256,68.880,66.641,53.917,71.981,65.768,64.026,66.183,65.340,69.385,0.000,57.679,59.699,68.350,55.648,69.498,53.885,50.008,68.692,58.422,59.803,61.424,60.025,68.427,63.305,68.716,69.505,69.413,60.153,59.103,48.940,63.308,65.385,65.148,68.051,58.419,57.512,66.563,64.992,68.605,71.350,63.511,59.894,58.240,65.708,69.741,78.493,68.186,60.504,73.414,56.075,73.831,50.084,58.001,59.383,69.119,47.799,70.126,65.287,52.619,62.354,68.751,58.087,49.295,61.204,59.971,56.654,63.057,51.031,70.033,58.242,60.043,55.248,58.405,65.660,60.720,78.137,52.164,64.089,67.010,58.995
64.105,69.751,64.234,65.545,68.343,53.510,50.492,57.855,63.695,67.007,58.492,63.113,52.434,54.757,61.957,61.573,60.782,62.967,68.207,60.401,0.000,60.376,61.915,63.761,55.444,62.794,50.412,67.409,61.246,66.057,53.599,53.410,67.551,63.200,63.415,67.789,61.764,65.077,65.716,62.662,51.775,63.117,62.541,69.224,73.460,64.281,66.959,58.182,60.069,59.594,66.874,57.255,56.436,53.976,55.758,56.735,60.686,64.796,66.201,54.571,65.151,55.578,58.089,59.721,68.717,55.701,63.857,50.378,66.965,52.106,63.428,60.027,61.072,67.452,70.570,63.172,59.864,66.167,70.936,62.267,54.509,55.393,54.860,73.229,63.808,81.434,70.200,70.090,54.620,63.391
56.320,71.369,67.672,71.297,73.167,61.014,51.451,69.833,74.071,74.349,72.112,77.295,56.816,62.825,55.549,66.820,65.640,67.652,76.861,59.776,59.957,0.000,69.960,56.960,57.998,52.150,67.960,65.340,71.596,53.737,62.214,64.643,59.722,66.853,56.019,71.488,63.002,62.044,66.742,66.125,64.228,68.090,56.836,68.184,79.929,67.964,71.261,61.715,64.077,52.923,69.195,64.718,58.994,66.482,71.772,73.273,74.819,61.353,59.599,58.734,55.797,62.922,58.031,54.982,53.207,56.110,71.473,51.297,64.337,67.038,53.712,43.246,54.683,64.481,69.856,60.110,64.450,69.134,71.704,60.163,68.719,49.786,61.081,78.429,60.322,58.646,74.478,76.387,70.216,72.642
72.998,68.983,70.541,72.944,71.666,52.736,58.520,60.257,54.707,63.029,63.050,65.600,61.714,60.185,54.054,66.640,67.147,58.760,66.695,66.758,60.965,69.311,0.000,57.529,66.369,55.732,67.423,70.576,66.649,58.575,72.321,56.599,58.155,69.328,72.268,78.344,57.458,51.275,62.483,55.719,65.937,63.120,61.502,69.165,75.249,60.218,68.118,60.386,64.522,62.643,58.439,59.867,54.443,56.698,75.943,82.163,55.446,66.199,57.136,51.022,66.213,45.074,59.175,54.496,62.795,57.167,67.838,58.164,55.613,66.501,69.805,58.117,58.262,75.646,73.460,59.418,56.964,69.072,62.290,65.385,61.946,57.579,59.099,69.119,55.131,74.331,81.233,69.547,68.336,69.224
63.440,64.429,64.816,60.604,59.429,63.468,53.877,50.754,58.807,71.250,58.769,72.734,53.717,56.482,68.893,61.047,45.771,57.356,72.108,56.911,63.984,56.920,59.029,0.000,56.316,55.722,55.979,63.391,56.408,65.614,52.486,46.759,67.689,54.863,66.906,76.647,69.605,65.043,58.428,53.456,68.938,58.025,61.627,68.952,75.434,61.815,67.177,52.778,61.944,57.084,65.553,64.609,54.101,56.012,71.509,76.446,51.122,59.547,63.766,58.713,71.222,62.835,56.366,66.714,67.398,54.115,67.613,58.420,65.076,45.977,67.704,50.182,52.960,58.297,63.639,57.783,62.840,50.100,62.200,65.713,60.006,56.457,57.404,72.963,56.062,73.846,70.474,72.824,57.861,66.616
65.592,68.250,56.996,67.343,64.699,50.614,60.396,56.780,70.962,56.365,54.458,65.521,53.612,63.022,50.735,56.882,50.556,53.991,54.137,61.659,54.514,57.099,62.768,55.284,0.000,56.326,60.381,67.044,54.612,57.360,64.787,54.359,60.477,57.669,59.815,69.276,68.028,55.872,58.433,59.812,58.847,63.910,60.401,67.680,60.886,54.938,57.276,56.183,64.060,65.099,54.688,55.729,53.400,54.808,62.773,76.324,59.763,63.542,68.125,62.395,69.179,64.024,52.748,66.481,53.108,51.765,64.544,48.374,67.479,49.964,58.366,58.097,45.419,66.348,56.906,47.371,56.040,58.681,59.335,57.897,57.378,55.189,63.001,75.919,48.285,62.125,74.835,61.563,46.290,50.123
56.319,70.846,54.022,63.459,55.796,55.012,58.890,53.391,54.392,65.038,64.778,63.412,50.702,62.909,61.870,50.537,54.201,46.162,70.025,52.560,61.190,48.022,55.320,55.146,57.290,0.000,62.156,60.030,52.900,62.860,58.174,55.228,54.276,52.685,65.162,74.350,50.854,55.656,58.621,57.920,57.309,55.888,47.451,59.220,70.989,53.027,56.721,54.445,67.092,62.960,61.843,61.073,58.458,55.103,66.796,53.996,63.348,58.497,60.508,45.316,62.751,62.709,53.634,59.377,57.467,58.074,53.545,59.287,58.413,56.164,58.536,55.075,52.187,64.371,48.317,53.996,56.969,55.830,65.221,54.940,63.587,47.240,60.189,72.613,44.529,69.131,62.002,58.715,46.306,64.370
59.897,79.081,63.439,62.887,65.371,60.744,55.049,62.858,50.973,58.213,66.766,69.294,61.155,53.178,62.013,65.172,53.230,53.860,52.415,47.834,49.987,65.819,66.338,53.872,60.850,61.409,0.000,66.007,56.061,56.883,50.437,48.285,66.524,59.449,69.859,70.232,51.627,60.572,62.478,48.930,57.777,64.069,54.366,65.435,69.246,55.651,59.104,57.041,67.068,56.353,57.894,64.662,59.489,55.738,63.055,77.837,62.532,66.490,72.819,59.890,61.377,65.333,59.766,52.444,66.893,60.230,58.129,65.509,67.021,62.126,55.886,60.655,54.082,55.808,70.162,66.279,56.076,60.659,62.505,55.326,59.935,54.975,51.194,78.161,54.930,61.066,67.841,62.860,58.450,60.375
75.572,81.579,70.043,53.627,72.308,69.126,61.586,58.097,64.357,76.259,73.921,67.129,67.318,52.808,65.509,66.884,67.768,67.448,79.925,70.794,66.981,63.811,70.067,64.014,68.228,61.729,68.653,0.000,65.757,57.966,64.525,65.977,63.049,61.568,77.318,76.817,63.265,63.392,71.547,69.201,74.324,58.413,67.926,67.295,74.327,53.071,62.524,58.879,75.863,69.086,61.692,69.303,50.331,51.038,54.111,68.333,69.954,64.370,75.021,64.527,64.358,55.239,56.820,64.288,52.775,62.074,60.281,58.140,77.324,51.089,61.017,67.203,68.116,75.246,76.289,60.256,66.662,71.297,72.862,64.509,64.434,69.256,51.675,80.914,48.144,80.165,65.005,73.984,59.808,61.559
51.803,68.184,68.393,59.595,66.881,64.940,55.220,59.260,57.531,66.548,64.902,64.741,56.189,65.571,59.191,72.306,62.834,55.793,64.943,58.281,59.410,66.939,63.236,55.452,55.153,52.978,56.480,66.487,0.000,58.333,67.827,60.116,55.656,55.403,69.565,72.153,59.777,66.281,61.887,56.607,67.503,61.500,58.627,67.678,57.942,58.599,55.501,61.897,60.824,57.177,57.828,64.503,53.654,55.787,72.429,75.436,58.542,66.107,68.767,59.097,54.982,58.846,61.611,60.507,65.191,54.267,53.924,56.926,69.437,55.183,65.513,55.237,51.410,63.348,51.616,61.532,53.929,63.887,50.999,64.786,57.928,64.207,52.165,65.199,47.717,70.613,63.585,72.805,54.932,50.642
65.563,81.410,64.786,56.098,63.537,60.325,51.472,61.300,64.267,71.776,61.526,70.106,55.472,62.784,61.470,74.098,57.399,52.090,77.282,60.016,66.508,52.208,61.877,67.142,57.382,66.560,59.755,63.606,61.118,0.000,70.071,51.622,72.845,67.121,72.869,70.806,63.249,73.598,70.468,60.515,66.265,74.799,62.116,61.697,79.189,69.104,62.783,65.514,71.690,71.035,60.783,62.262,59.569,57.307,54.310,83.091,53.868,69.817,70.002,67.584,74.320,68.259,68.986,61.555,73.565,51.902,66.736,51.767,66.817,59.377,73.806,65.313,48.167,62.996,71.859,59.385,67.463,63.000,67.386,73.449,70.685,56.818,70.578,81.041,63.044,73.944,70.564,76.196,51.918,63.634
73.842,82.866,61.234,62.494,53.272,60.651,60.262,69.614,75.085,62.071,71.719,75.982,65.364,61.854,62.440,67.467,51.360,68.056,64.790,60.712,54.223,61.888,70.620,52.453,63.721,55.214,51.208,62.760,69.199,71.091,0.000,58.742,72.707,65.278,57.801,81.037,60.915,64.402,69.618,66.750,73.393,71.850,58.188,69.180,78.954,64.588,51.199,69.783,64.641,69.762,53.673,52.185,55.474,56.488,80.380,83.904,56.394,61.704,77.146,60.067,67.304,62.820,67.507,66.703,72.637,56.473,66.886,61.662,54.821,50.937,73.126,53.802,52.370,64.647,73.116,61.492,66.579,61.625,64.569,60.526,62.827,58.349,60.068,80.434,63.832,79.073,69.069,66.727,62.115,64.547
66.836,69.293,54.214,68.414,54.685,59.561,60.683,57.037,59.578,68.296,51.392,68.871,56.308,49.775,63.479,65.330,57.818,53.476,66.805,60.615,52.553,64.821,51.911,45.832,55.492,55.733,48.035,63.785,58.676,49.511,57.147,0.000,60.646,55.920,66.127,72.662,61.010,57.795,55.105,56.064,61.053,55.974,52.818,68.226,62.811,52.444,55.676,53.050,64.676,58.564,63.593,50.563,57.999,59.580,51.030,67.850,54.755,52.871,53.560,57.869,56.284,55.831,53.022,61.463,64.078,52.090,56.711,61.954,62.876,49.284,56.110,58.928,49.573,63.481,49.767,58.978,52.134,59.070,54.529,51.781,61.935,61.406,58.893,68.724,40.753,62.040,63.024,69.126,53.228,55.555
72.912,61.120,60.651,70.157,69.489,60.628,54.097,70.252,73.312,63.172,65.167,58.451,65.568,72.192,74.796,75.865,51.250,51.788,77.741,69.051,68.975,61.435,58.632,66.813,62.366,54.310,68.771,64.258,57.948,73.859,72.977,62.800,0.000,61.893,61.615,79.995,60.920,73.488,62.459,60.114,61.489,60.044,66.111,79.524,81.365,51.478,59.874,59.780,65.941,62.458,64.777,64.126,54.443,69.304,65.849,67.302,72.620,67.925,56.909,59.157,70.986,53.934,67.654,79.410,64.301,68.328,50.964,65.582,79.745,60.283,62.632,60.726,66.129,66.021,62.784,56.494,60.224,52.768,54.878,56.665,53.548,61.763,63.636,72.857,63.215,76.529,77.461,75.610,56.856,75.204
67.423,57.446,55.182,66.163,63.824,61.743,60.994,63.966,66.625,55.398,62.563,61.715,59.915,65.726,53.494,64.496,52.723,61.129,68.264,63.778,61.234,65.164,63.488,52.745,61.791,52.552,60.294,64.291,55.430,68.282,64.557,56.702,60.303,0.000,68.783,71.267,56.798,66.381,56.213,60.498,61.674,56.185,50.488,64.053,61.602,55.575,54.405,63.267,69.470,61.342,63.274,59.037,48.940,61.768,66.357,76.903,58.703,61.643,71.864,61.518,63.015,63.842,53.687,62.776,63.734,57.526,63.681,64.045,68.192,61.592,66.176,55.653,53.205,51.836,54.573,49.429,57.790,55.006,54.093,57.246,63.815,56.425,65.608,75.157,58.234,61.719,69.710,68.748,50.161,57.805
74.035,63.899,54.557,74.287,65.078,59.575,57.904,61.128,74.317,76.353,70.706,75.985,54.703,65.009,64.853,75.968,67.100,62.035,78.088,72.742,67.045,53.325,66.749,64.616,60.146,63.563,71.226,75.936,70.067,71.782,55.491,65.003,60.765,67.336,0.000,66.517,66.186,64.831,70.839,42.392,65.945,60.798,64.415,76.943,65.062,64.738,63.468,61.527,62.713,52.343,69.935,63.917,62.405,56.693,80.063,84.601,72.117,66.920,68.537,51.194,63.471,66.482,60.346,74.695,63.980,66.413,59.162,66.906,65.306,67.722,74.724,68.881,58.052,74.682,75.152,66.787,60.815,69.152,66.946,72.065,52.834,66.244,63.365,72.543,65.778,57.821,72.560,79.148,68.748,73.937
74.479,64.723,67.698,69.848,61.338,71.661,68.766,67.469,64.519,63.647,71.957,59.607,58.170,69.969,66.594,76.830,66.652,54.700,62.912,71.574,52.510,62.922,70.361,64.989,62.255,67.021,61.030,77.411,66.918,63.670,74.824,66.197,74.909,65.757,69.120,0.000,65.292,73.022,72.229,66.240,57.526,71.548,68.393,78.484,69.513,66.718,73.437,55.554,67.788,74.293,61.684,55.986,56.570,69.571,68.978,85.004,74.626,71.160,66.770,53.291,76.387,63.183,59.146,65.115,62.380,68.018,61.801,69.693,75.290,62.179,74.052,68.484,56.136,63.878,64.939,71.977,68.007,66.356,65.351,72.647,62.313,65.406,62.313,59.820,52.830,78.162,69.237,67.081,60.734,66.176
61.944,65.780,63.281,69.335,71.658,50.646,51.545,69.547,76.953,52.756,70.290,76.965,55.657,61.431,63.400,74.217,58.082,58.584,75.222,70.667,58.681,63.977,59.225,65.048,67.421,49.694,50.671,62.084,60.206,62.191,61.396,61.167,60.035,59.311,66.885,65.037,0.000,62.216,60.899,57.506,54.525,60.990,67.201,78.952,53.564,68.289,71.055,69.672,71.754,59.245,58.953,51.926,67.513,61.141,61.764,84.938,73.500,57.698,67.762,59.971,77.251,59.930,63.028,64.070,61.308,66.701,59.442,49.770,73.769,59.888,72.152,60.775,65.140,72.626,53.056,65.173,55.062,60.021,74.736,57.872,54.499,64.206,72.999,59.506,55.666,71.726,71.069,76.742,60.647,65.106
54.798,58.209,62.465,74.375,72.158,58.274,57.156,67.215,71.269,53.518,69.018,66.152,46.709,69.530,63.386,64.960,64.995,55.597,77.035,61.523,65.117,63.930,52.152,64.188,58.105,55.331,62.526,62.413,68.764,71.931,62.903,58.412,73.057,68.425,65.137,72.753,62.683,0.000,62.483,64.690,65.158,58.536,64.727,68.032,71.902,59.422,60.980,68.102,63.247,60.316,68.709,64.193,55.196,63.832,56.317,79.753,64.919,58.177,75.109,60.441,75.196,60.294,64.917,63.907,73.053,66.988,68.512,62.611,62.756,60.045,51.709,59.764,62.736,74.286,63.947,59.250,57.121,58.999,76.992,70.392,72.840,58.021,67.642,68.635,59.320,73.888,63.493,65.527,64.224,72.480
