,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-16,2,ompi,1.2915823459625244,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-6,2,ompi,1.299630880355835,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-4,2,ompi,1.3173487186431885,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-17,2,ompi,1.3200297355651855,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-18,2,ompi,1.3252737522125244,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-0,2,ompi,1.3055520057678223,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-5,2,ompi,1.305868148803711,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi/mpis-2-hello_usempi-7,2,ompi,1.299757957458496,hello_usempi,112,ompi
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-19,2,ompi,1.2558271884918213,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-5,2,ompi,1.2397956848144531,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-14,2,ompi,1.2407891750335693,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-0,2,ompi,1.2236261367797852,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-9,2,ompi,1.224863052368164,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-4,2,ompi,1.2243928909301758,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-16,2,ompi,1.228153944015503,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-18,2,ompi,1.245847463607788,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-2,2,ompi,1.2126660346984863,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-11,2,ompi,1.2246532440185547,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-3,2,ompi,1.2506301403045654,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-10,2,ompi,1.2406558990478516,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-6,2,ompi,1.2326176166534424,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-17,2,ompi,1.2325022220611572,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-7,2,ompi,1.2692325115203857,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-12,2,ompi,1.2652783393859863,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-1,2,ompi,1.2503175735473633,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-15,2,ompi,1.254885196685791,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-13,2,ompi,1.2201471328735352,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_hello_usempi-noaff/mpis-2-hello_usempi-noaff-8,2,ompi,1.2709856033325195,hello_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-2,6,ompi,1.4090216159820557,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-6,6,ompi,1.4374630451202393,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-4,6,ompi,1.411397933959961,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-11,6,ompi,1.427471399307251,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-10,6,ompi,1.4278590679168701,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-5,6,ompi,1.437668800354004,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-0,6,ompi,1.401820421218872,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-16,6,ompi,1.4132771492004395,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-18,6,ompi,1.4109158515930176,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-3,6,ompi,1.415544033050537,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-14,6,ompi,1.4354441165924072,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-12,6,ompi,1.4332993030548096,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-9,6,ompi,1.396852970123291,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-15,6,ompi,1.4099013805389404,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-8,6,ompi,1.4273443222045898,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-1,6,ompi,1.4183306694030762,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-17,6,ompi,1.3993439674377441,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-19,6,ompi,1.4233784675598145,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-13,6,ompi,1.4230620861053467,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_hello_usempi-noaff/mpis-6-hello_usempi-noaff-7,6,ompi,1.4240319728851318,hello_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-9,3,ompi,1.351999044418335,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-13,3,ompi,1.3458099365234375,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-1,3,ompi,1.3297209739685059,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-14,3,ompi,1.3514034748077393,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-4,3,ompi,1.3346669673919678,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-6,3,ompi,1.3556337356567383,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-19,3,ompi,1.3380672931671143,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-7,3,ompi,1.345367193222046,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-0,3,ompi,1.3431453704833984,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-3,3,ompi,1.3347265720367432,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-10,3,ompi,1.3488004207611084,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-16,3,ompi,1.3448703289031982,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-17,3,ompi,1.3410675525665283,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-18,3,ompi,1.3571059703826904,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-12,3,ompi,1.333254098892212,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-11,3,ompi,1.3436005115509033,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-15,3,ompi,1.3374137878417969,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-5,3,ompi,1.340343713760376,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-8,3,ompi,1.3553454875946045,hello_usempi,168,ompi
kubernetes-8/ompi/size_3_hello_usempi/mpis-3-hello_usempi-2,3,ompi,1.3506731986999512,hello_usempi,168,ompi
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-17,8,ompi,1.5598232746124268,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-12,8,ompi,1.5514888763427734,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-3,8,ompi,1.5494811534881592,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-5,8,ompi,1.5680139064788818,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-10,8,ompi,1.561790943145752,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-16,8,ompi,1.5640013217926025,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-0,8,ompi,1.5713298320770264,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-7,8,ompi,1.5774891376495361,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-9,8,ompi,1.5564744472503662,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-14,8,ompi,1.5717804431915283,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-4,8,ompi,1.5477643013000488,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-13,8,ompi,1.5829501152038574,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-11,8,ompi,1.560490608215332,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-19,8,ompi,1.5736136436462402,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-6,8,ompi,1.5509812831878662,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-8,8,ompi,1.5695312023162842,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-15,8,ompi,1.5632634162902832,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-1,8,ompi,1.5697734355926514,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-2,8,ompi,1.589829683303833,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_usempi-noaff/mpis-8-hello_usempi-noaff-18,8,ompi,1.5569117069244385,hello_usempi-noaff,448,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-1,3,ompi,1.277787685394287,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-19,3,ompi,1.2827043533325195,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-14,3,ompi,1.2863194942474365,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-5,3,ompi,1.2639446258544922,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-9,3,ompi,1.2853131294250488,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-4,3,ompi,1.251648187637329,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-13,3,ompi,1.2779357433319092,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-7,3,ompi,1.2515044212341309,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-2,3,ompi,1.2842614650726318,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-11,3,ompi,1.2830729484558105,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-3,3,ompi,1.274146318435669,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-0,3,ompi,1.2653608322143555,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-17,3,ompi,1.25958251953125,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-15,3,ompi,1.2582340240478516,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-10,3,ompi,1.2432441711425781,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-16,3,ompi,1.2848849296569824,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-8,3,ompi,1.2652010917663574,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-12,3,ompi,1.2499346733093262,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-18,3,ompi,1.2940001487731934,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_usempi-noaff/mpis-3-hello_usempi-noaff-6,3,ompi,1.2971234321594238,hello_usempi-noaff,168,ompi-noaff
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-12,4,ompi,1.3937628269195557,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-6,4,ompi,1.4090993404388428,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-17,4,ompi,1.4015367031097412,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-13,4,ompi,1.4441978931427002,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-18,4,ompi,1.4274160861968994,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-0,4,ompi,1.4082615375518799,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-10,4,ompi,1.4024033546447754,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-3,4,ompi,1.3892641067504883,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-15,4,ompi,1.3965470790863037,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-1,4,ompi,1.4145994186401367,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-2,4,ompi,1.404113531112671,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-4,4,ompi,1.4001553058624268,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-7,4,ompi,1.410517692565918,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-19,4,ompi,1.4296135902404785,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-14,4,ompi,1.424076795578003,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-8,4,ompi,1.4065492153167725,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-9,4,ompi,1.4447946548461914,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-5,4,ompi,1.426621437072754,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-16,4,ompi,1.415456771850586,hello_usempi,224,ompi
kubernetes-8/ompi/size_4_hello_usempi/mpis-4-hello_usempi-11,4,ompi,1.4261348247528076,hello_usempi,224,ompi
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-15,1,mpich,0.41274046897888184,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-0,1,mpich,0.39280200004577637,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-3,1,mpich,0.32791829109191895,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-7,1,mpich,0.37233543395996094,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-2,1,mpich,0.38155126571655273,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-1,1,mpich,0.34259986877441406,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-19,1,mpich,0.38657355308532715,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-6,1,mpich,0.3327016830444336,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-8,1,mpich,0.33493518829345703,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-14,1,mpich,0.34539079666137695,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-9,1,mpich,0.33591389656066895,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-11,1,mpich,0.374774694442749,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-18,1,mpich,0.41490840911865234,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-12,1,mpich,0.3365190029144287,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-4,1,mpich,0.32528018951416016,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-16,1,mpich,0.37033891677856445,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-13,1,mpich,0.37546491622924805,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-5,1,mpich,0.34913206100463867,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-17,1,mpich,0.40782642364501953,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_1_hello_usempi-noaff/mpis-1-hello_usempi-noaff-10,1,mpich,0.33547496795654297,hello_usempi-noaff,56,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-0,4,mpich,0.4343225955963135,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-19,4,mpich,0.46625638008117676,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-12,4,mpich,0.4443511962890625,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-6,4,mpich,0.4993250370025635,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-5,4,mpich,0.4654405117034912,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-14,4,mpich,0.427762508392334,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-13,4,mpich,0.4796483516693115,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-7,4,mpich,0.5096211433410645,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-16,4,mpich,0.4453165531158447,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-18,4,mpich,0.42762255668640137,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-1,4,mpich,0.4428520202636719,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-9,4,mpich,0.4638540744781494,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-8,4,mpich,0.49654269218444824,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-10,4,mpich,0.42578744888305664,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-4,4,mpich,0.42087841033935547,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-11,4,mpich,0.42594027519226074,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-3,4,mpich,0.4464597702026367,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-15,4,mpich,0.4267849922180176,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-2,4,mpich,0.41680407524108887,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_4_hello_usempi-noaff/mpis-4-hello_usempi-noaff-17,4,mpich,0.45221567153930664,hello_usempi-noaff,224,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-5,5,mpich,0.48349642753601074,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-13,5,mpich,0.4837362766265869,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-17,5,mpich,0.43762755393981934,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-15,5,mpich,0.4608023166656494,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-6,5,mpich,0.4808840751647949,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-19,5,mpich,0.4637722969055176,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-1,5,mpich,0.4620344638824463,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-0,5,mpich,0.5060884952545166,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-8,5,mpich,0.4443340301513672,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-2,5,mpich,0.4465928077697754,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-16,5,mpich,0.46195030212402344,hello_usempi-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_hello_usempi-noaff/mpis-5-hello_usempi-noaff-18,5,mpich,0.44141578674316406,hello_usempi-noaff,280,mpich-noaff
