,minicluster_size,mpitype,runtime,analysis,ranks
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-2,2,ompi,1.5159506797790527,ring_c-noaff,112
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-14,2,ompi,1.2854275703430176,ring_c-noaff,112
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-12,2,ompi,1.2613215446472168,ring_c-noaff,112
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-18,2,ompi,1.3138635158538818,ring_c-noaff,112
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-19,2,ompi,1.3171274662017822,ring_c-noaff,112
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-4,2,ompi,1.4458959102630615,ring_c-noaff,112
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-19,1,ompi,1.1288881301879883,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-11,1,ompi,1.1707165241241455,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-6,1,ompi,1.1301274299621582,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-2,1,ompi,1.138533353805542,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-4,1,ompi,1.156076192855835,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-10,1,ompi,1.1757028102874756,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-0,1,ompi,1.1477346420288086,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-7,1,ompi,1.1256909370422363,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-3,1,ompi,1.1377370357513428,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-5,1,ompi,1.121717929840088,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-18,1,ompi,1.1429297924041748,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-9,1,ompi,1.122924566268921,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-17,1,ompi,1.1358766555786133,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-8,1,ompi,1.1220195293426514,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-14,1,ompi,1.1437664031982422,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-12,1,ompi,1.1528854370117188,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-16,1,ompi,1.1614408493041992,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-13,1,ompi,1.1536319255828857,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-15,1,ompi,1.1672754287719727,hello_c-noaff,56
kubernetes-8/ompi/size_1_hello_c-noaff/mpis-1-hello_c-noaff-1,1,ompi,1.1399145126342773,hello_c-noaff,56
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-14,3,ompi,1.3356080055236816,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-0,3,ompi,1.346674919128418,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-12,3,ompi,1.3297321796417236,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-4,3,ompi,1.344214916229248,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-6,3,ompi,1.3401217460632324,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-10,3,ompi,1.366220235824585,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-18,3,ompi,1.336125373840332,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-13,3,ompi,1.3162829875946045,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-3,3,ompi,1.3265671730041504,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-19,3,ompi,1.3239686489105225,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-11,3,ompi,1.3663444519042969,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-16,3,ompi,1.321666955947876,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-1,3,ompi,1.338592529296875,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-8,3,ompi,1.3321588039398193,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-15,3,ompi,1.329627513885498,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-5,3,ompi,1.3484444618225098,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-7,3,ompi,1.3278346061706543,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-2,3,ompi,1.327301263809204,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-17,3,ompi,1.3188469409942627,hello_cxx,168
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-9,3,ompi,1.341857671737671,hello_cxx,168
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-16,2,ompi,1.292356014251709,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-6,2,ompi,1.4031920433044434,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-10,2,ompi,1.3626410961151123,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-13,2,ompi,1.313546895980835,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-8,2,ompi,1.288320779800415,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-11,2,ompi,1.3546483516693115,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-9,2,ompi,1.3125638961791992,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-0,2,ompi,1.4720168113708496,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-19,2,ompi,1.3261961936950684,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-4,2,ompi,1.401900053024292,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-1,2,ompi,1.2836222648620605,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-18,2,ompi,1.3174424171447754,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-2,2,ompi,1.267763376235962,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-3,2,ompi,1.3648920059204102,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-5,2,ompi,1.363755464553833,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-14,2,ompi,1.313849925994873,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-7,2,ompi,1.3626103401184082,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-17,2,ompi,1.2998242378234863,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-12,2,ompi,1.2886621952056885,ring_usempi-noaff,112
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-15,2,ompi,1.2911326885223389,ring_usempi-noaff,112
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-10,6,ompi,1.413205862045288,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-3,6,ompi,1.4282307624816895,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-15,6,ompi,1.43310546875,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-11,6,ompi,1.4243505001068115,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-9,6,ompi,1.4065923690795898,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-19,6,ompi,1.3810193538665771,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-2,6,ompi,1.4296565055847168,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-18,6,ompi,1.423311710357666,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-1,6,ompi,1.3959836959838867,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-8,6,ompi,1.409090280532837,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-13,6,ompi,1.4367618560791016,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-7,6,ompi,1.443404197692871,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-17,6,ompi,1.4039106369018555,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-16,6,ompi,1.435866117477417,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-6,6,ompi,1.4083712100982666,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-12,6,ompi,1.4365592002868652,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-4,6,ompi,1.4227592945098877,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-0,6,ompi,1.4125761985778809,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-14,6,ompi,1.4035375118255615,hello_c-noaff,336
kubernetes-8/ompi/size_6_hello_c-noaff/mpis-6-hello_c-noaff-5,6,ompi,1.4284217357635498,hello_c-noaff,336
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-8,8,ompi,1.6812548637390137,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-19,8,ompi,1.6417386531829834,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-4,8,ompi,1.6492385864257812,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-0,8,ompi,1.6541340351104736,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-9,8,ompi,1.6475179195404053,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-16,8,ompi,1.6373612880706787,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-18,8,ompi,1.652780294418335,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-7,8,ompi,1.6499333381652832,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-14,8,ompi,1.6554114818572998,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-13,8,ompi,1.6366603374481201,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-3,8,ompi,1.6493902206420898,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-15,8,ompi,1.6327087879180908,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-6,8,ompi,1.6632697582244873,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-17,8,ompi,1.6426970958709717,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-2,8,ompi,1.6492195129394531,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-10,8,ompi,1.6215136051177979,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-5,8,ompi,1.6436715126037598,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-11,8,ompi,1.651669979095459,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-12,8,ompi,1.6609702110290527,hello_usempi,448
kubernetes-8/ompi/size_8_hello_usempi/mpis-8-hello_usempi-1,8,ompi,1.637378215789795,hello_usempi,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-15,8,ompi,1.675173282623291,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-14,8,ompi,1.6618523597717285,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-17,8,ompi,1.6448516845703125,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-1,8,ompi,1.631347417831421,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-6,8,ompi,1.6320574283599854,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-2,8,ompi,1.666623592376709,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-18,8,ompi,1.6112465858459473,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-13,8,ompi,1.6426820755004883,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-3,8,ompi,1.6371803283691406,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-7,8,ompi,1.6312415599822998,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-11,8,ompi,1.6450707912445068,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-8,8,ompi,1.6361825466156006,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-16,8,ompi,1.6447162628173828,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-0,8,ompi,1.633209466934204,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-10,8,ompi,1.6372442245483398,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-9,8,ompi,1.6368238925933838,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-4,8,ompi,1.6495726108551025,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-5,8,ompi,1.62083101272583,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-12,8,ompi,1.6265337467193604,hello_cxx,448
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-19,8,ompi,1.6451961994171143,hello_cxx,448
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-6,6,ompi,1.5076544284820557,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-13,6,ompi,1.4973535537719727,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-14,6,ompi,1.498737096786499,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-0,6,ompi,1.53271484375,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-18,6,ompi,1.5022215843200684,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-10,6,ompi,1.5086379051208496,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-3,6,ompi,1.4984803199768066,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-1,6,ompi,1.509826421737671,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-5,6,ompi,1.5132148265838623,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-15,6,ompi,1.4964540004730225,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-2,6,ompi,1.5028324127197266,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-4,6,ompi,1.5192747116088867,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-16,6,ompi,1.5011143684387207,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-9,6,ompi,1.5019376277923584,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-12,6,ompi,1.4830622673034668,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-17,6,ompi,1.4789516925811768,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-11,6,ompi,1.4946844577789307,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-7,6,ompi,1.5056369304656982,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-19,6,ompi,1.5003118515014648,hello_usempi,336
kubernetes-8/ompi/size_6_hello_usempi/mpis-6-hello_usempi-8,6,ompi,1.4912080764770508,hello_usempi,336
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-12,1,ompi,1.1434416770935059,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-19,1,ompi,1.2269861698150635,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-7,1,ompi,1.2852916717529297,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-13,1,ompi,1.3299996852874756,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-8,1,ompi,1.2848806381225586,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-15,1,ompi,1.3017146587371826,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-6,1,ompi,1.2047712802886963,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-9,1,ompi,1.1893072128295898,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-2,1,ompi,1.2391188144683838,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-3,1,ompi,1.2296645641326904,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-16,1,ompi,1.1896586418151855,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-4,1,ompi,1.1923112869262695,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-18,1,ompi,1.2176384925842285,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-17,1,ompi,1.201610803604126,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-14,1,ompi,1.2550840377807617,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-5,1,ompi,1.237196922302246,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-0,1,ompi,1.181032419204712,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-1,1,ompi,1.172982931137085,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-11,1,ompi,1.1804862022399902,ring_mpifh-noaff,56
kubernetes-8/ompi/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-10,1,ompi,1.191441535949707,ring_mpifh-noaff,56
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-4,8,ompi,1.8054540157318115,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-1,8,ompi,1.76481294631958,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-17,8,ompi,1.8427371978759766,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-13,8,ompi,1.777911901473999,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-8,8,ompi,1.765899658203125,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-16,8,ompi,1.803790807723999,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-11,8,ompi,1.7910771369934082,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-5,8,ompi,1.8245759010314941,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-10,8,ompi,1.7638134956359863,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-19,8,ompi,1.7881810665130615,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-6,8,ompi,1.8385107517242432,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-7,8,ompi,1.7993557453155518,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-18,8,ompi,1.7832012176513672,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-0,8,ompi,1.7735815048217773,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-2,8,ompi,1.784667730331421,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-9,8,ompi,1.7731280326843262,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-12,8,ompi,1.784721851348877,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-3,8,ompi,1.7706735134124756,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-15,8,ompi,1.843277931213379,ring_mpifh,448
kubernetes-8/ompi/size_8_ring_mpifh/mpis-8-ring_mpifh-14,8,ompi,1.7608067989349365,ring_mpifh,448
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-18,7,ompi,1.6031126976013184,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-14,7,ompi,1.6395914554595947,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-12,7,ompi,1.6507771015167236,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-13,7,ompi,1.7026712894439697,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-4,7,ompi,1.676626205444336,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-10,7,ompi,1.6807498931884766,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-16,7,ompi,1.6480238437652588,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-5,7,ompi,1.6794369220733643,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-0,7,ompi,1.613767147064209,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-8,7,ompi,1.6788678169250488,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-17,7,ompi,1.6739792823791504,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-7,7,ompi,1.6457221508026123,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-9,7,ompi,1.6190698146820068,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-3,7,ompi,1.6224956512451172,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-1,7,ompi,1.6498785018920898,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-15,7,ompi,1.6308331489562988,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-6,7,ompi,1.6755070686340332,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-11,7,ompi,1.6330676078796387,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-19,7,ompi,1.6615777015686035,ring_usempi,392
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-2,7,ompi,1.651186227798462,ring_usempi,392
kubernetes-8/ompi/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-13,7,ompi,1.465012550354004,hello_usempi-noaff,392
kubernetes-8/ompi/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-2,7,ompi,1.442535400390625,hello_usempi-noaff,392
kubernetes-8/ompi/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-8,7,ompi,1.4749946594238281,hello_usempi-noaff,392
kubernetes-8/ompi/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-4,7,ompi,1.473299503326416,hello_usempi-noaff,392
kubernetes-8/ompi/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-14,7,ompi,1.4337835311889648,hello_usempi-noaff,392
