,time_seconds,event,pod,size,experiment,iteration
2379,0.0,Initialized,pod-0,16,pods,11
2380,2.0,Ready,pod-0,16,pods,11
2381,2.0,ContainersReady,pod-0,16,pods,11
2382,0.0,PodScheduled,pod-1,16,pods,11
2383,0.0,Initialized,pod-1,16,pods,11
2384,3.0,Ready,pod-1,16,pods,11
2385,3.0,ContainersReady,pod-1,16,pods,11
2386,0.0,PodScheduled,pod-2,16,pods,11
2387,0.0,Initialized,pod-2,16,pods,11
2388,4.0,Ready,pod-2,16,pods,11
2389,4.0,ContainersReady,pod-2,16,pods,11
2390,0.0,PodScheduled,pod-3,16,pods,11
2391,0.0,Initialized,pod-3,16,pods,11
2392,3.0,Ready,pod-3,16,pods,11
2393,3.0,ContainersReady,pod-3,16,pods,11
2394,1.0,PodScheduled,pod-4,16,pods,11
2395,1.0,Initialized,pod-4,16,pods,11
2396,4.0,Ready,pod-4,16,pods,11
2397,4.0,ContainersReady,pod-4,16,pods,11
2398,0.0,PodScheduled,pod-5,16,pods,11
2399,0.0,Initialized,pod-5,16,pods,11
2400,4.0,Ready,pod-5,16,pods,11
2401,4.0,ContainersReady,pod-5,16,pods,11
2402,0.0,PodScheduled,pod-6,16,pods,11
2403,0.0,Initialized,pod-6,16,pods,11
2404,4.0,Ready,pod-6,16,pods,11
2405,4.0,ContainersReady,pod-6,16,pods,11
2406,0.0,PodScheduled,pod-7,16,pods,11
2407,0.0,Initialized,pod-7,16,pods,11
2408,5.0,Ready,pod-7,16,pods,11
2409,5.0,ContainersReady,pod-7,16,pods,11
2410,0.0,PodScheduled,pod-8,16,pods,11
2411,0.0,Initialized,pod-8,16,pods,11
2412,5.0,Ready,pod-8,16,pods,11
2413,5.0,ContainersReady,pod-8,16,pods,11
2414,0.0,PodScheduled,pod-9,16,pods,11
2415,0.0,Initialized,pod-9,16,pods,11
2416,6.0,Ready,pod-9,16,pods,11
2417,6.0,ContainersReady,pod-9,16,pods,11
2418,0.0,PodScheduled,pod-10,16,pods,11
2419,0.0,Initialized,pod-10,16,pods,11
2420,7.0,Ready,pod-10,16,pods,11
2421,7.0,ContainersReady,pod-10,16,pods,11
2422,0.0,PodScheduled,pod-11,16,pods,11
2423,0.0,Initialized,pod-11,16,pods,11
2424,6.0,Ready,pod-11,16,pods,11
2425,6.0,ContainersReady,pod-11,16,pods,11
2426,0.0,PodScheduled,pod-12,16,pods,11
2427,0.0,Initialized,pod-12,16,pods,11
2428,8.0,Ready,pod-12,16,pods,11
2429,8.0,ContainersReady,pod-12,16,pods,11
2430,0.0,PodScheduled,pod-13,16,pods,11
2431,0.0,Initialized,pod-13,16,pods,11
2432,7.0,Ready,pod-13,16,pods,11
2433,7.0,ContainersReady,pod-13,16,pods,11
2434,0.0,PodScheduled,pod-14,16,pods,11
2435,0.0,Initialized,pod-14,16,pods,11
2436,8.0,Ready,pod-14,16,pods,11
2437,8.0,ContainersReady,pod-14,16,pods,11
2438,0.0,PodScheduled,pod-15,16,pods,11
2439,0.0,Initialized,pod-15,16,pods,11
2440,8.0,Ready,pod-15,16,pods,11
2441,8.0,ContainersReady,pod-15,16,pods,11
2442,9.016,watch_create,all,16,pods,14
2443,34.174,watch_delete,all,16,pods,14
2444,0.0,PodScheduled,pod-0,16,pods,14
2445,0.0,Initialized,pod-0,16,pods,14
2446,1.0,Ready,pod-0,16,pods,14
2447,1.0,ContainersReady,pod-0,16,pods,14
2448,0.0,PodScheduled,pod-1,16,pods,14
2449,0.0,Initialized,pod-1,16,pods,14
2450,2.0,Ready,pod-1,16,pods,14
2451,2.0,ContainersReady,pod-1,16,pods,14
2452,0.0,PodScheduled,pod-2,16,pods,14
2453,0.0,Initialized,pod-2,16,pods,14
2454,2.0,Ready,pod-2,16,pods,14
2455,2.0,ContainersReady,pod-2,16,pods,14
2456,0.0,PodScheduled,pod-3,16,pods,14
2457,0.0,Initialized,pod-3,16,pods,14
2458,3.0,Ready,pod-3,16,pods,14
2459,3.0,ContainersReady,pod-3,16,pods,14
2460,0.0,PodScheduled,pod-4,16,pods,14
2461,0.0,Initialized,pod-4,16,pods,14
2462,3.0,Ready,pod-4,16,pods,14
2463,3.0,ContainersReady,pod-4,16,pods,14
2464,0.0,PodScheduled,pod-5,16,pods,14
2465,0.0,Initialized,pod-5,16,pods,14
2466,4.0,Ready,pod-5,16,pods,14
2467,4.0,ContainersReady,pod-5,16,pods,14
2468,0.0,PodScheduled,pod-6,16,pods,14
2469,0.0,Initialized,pod-6,16,pods,14
2470,5.0,Ready,pod-6,16,pods,14
2471,5.0,ContainersReady,pod-6,16,pods,14
2472,0.0,PodScheduled,pod-7,16,pods,14
2473,0.0,Initialized,pod-7,16,pods,14
2474,5.0,Ready,pod-7,16,pods,14
2475,5.0,ContainersReady,pod-7,16,pods,14
2476,0.0,PodScheduled,pod-8,16,pods,14
2477,0.0,Initialized,pod-8,16,pods,14
2478,4.0,Ready,pod-8,16,pods,14
2479,4.0,ContainersReady,pod-8,16,pods,14
2480,0.0,PodScheduled,pod-9,16,pods,14
2481,0.0,Initialized,pod-9,16,pods,14
2482,8.0,Ready,pod-9,16,pods,14
2483,8.0,ContainersReady,pod-9,16,pods,14
2484,0.0,PodScheduled,pod-10,16,pods,14
2485,0.0,Initialized,pod-10,16,pods,14
2486,7.0,Ready,pod-10,16,pods,14
2487,7.0,ContainersReady,pod-10,16,pods,14
2488,0.0,PodScheduled,pod-11,16,pods,14
2489,0.0,Initialized,pod-11,16,pods,14
2490,8.0,Ready,pod-11,16,pods,14
2491,8.0,ContainersReady,pod-11,16,pods,14
2492,0.0,PodScheduled,pod-12,16,pods,14
2493,0.0,Initialized,pod-12,16,pods,14
2494,6.0,Ready,pod-12,16,pods,14
2495,6.0,ContainersReady,pod-12,16,pods,14
2496,0.0,PodScheduled,pod-13,16,pods,14
2497,0.0,Initialized,pod-13,16,pods,14
2498,8.0,Ready,pod-13,16,pods,14
2499,8.0,ContainersReady,pod-13,16,pods,14
2500,0.0,PodScheduled,pod-14,16,pods,14
2501,0.0,Initialized,pod-14,16,pods,14
2502,6.0,Ready,pod-14,16,pods,14
2503,6.0,ContainersReady,pod-14,16,pods,14
2504,0.0,PodScheduled,pod-15,16,pods,14
2505,0.0,Initialized,pod-15,16,pods,14
2506,7.0,Ready,pod-15,16,pods,14
2507,7.0,ContainersReady,pod-15,16,pods,14
2508,10.006,watch_create,all,16,pods,12
2509,33.219,watch_delete,all,16,pods,12
2510,0.0,PodScheduled,pod-0,16,pods,12
2511,0.0,Initialized,pod-0,16,pods,12
2512,2.0,Ready,pod-0,16,pods,12
2513,2.0,ContainersReady,pod-0,16,pods,12
2514,0.0,PodScheduled,pod-1,16,pods,12
2515,0.0,Initialized,pod-1,16,pods,12
2516,1.0,Ready,pod-1,16,pods,12
2517,1.0,ContainersReady,pod-1,16,pods,12
2518,0.0,PodScheduled,pod-2,16,pods,12
2519,0.0,Initialized,pod-2,16,pods,12
2520,2.0,Ready,pod-2,16,pods,12
2521,2.0,ContainersReady,pod-2,16,pods,12
2522,0.0,PodScheduled,pod-3,16,pods,12
2523,0.0,Initialized,pod-3,16,pods,12
2524,3.0,Ready,pod-3,16,pods,12
2525,3.0,ContainersReady,pod-3,16,pods,12
2526,0.0,PodScheduled,pod-4,16,pods,12
2527,0.0,Initialized,pod-4,16,pods,12
2528,3.0,Ready,pod-4,16,pods,12
2529,3.0,ContainersReady,pod-4,16,pods,12
2530,0.0,PodScheduled,pod-5,16,pods,12
2531,0.0,Initialized,pod-5,16,pods,12
2532,4.0,Ready,pod-5,16,pods,12
2533,4.0,ContainersReady,pod-5,16,pods,12
2534,0.0,PodScheduled,pod-6,16,pods,12
2535,0.0,Initialized,pod-6,16,pods,12
2536,4.0,Ready,pod-6,16,pods,12
2537,4.0,ContainersReady,pod-6,16,pods,12
2538,0.0,PodScheduled,pod-7,16,pods,12
2539,0.0,Initialized,pod-7,16,pods,12
2540,4.0,Ready,pod-7,16,pods,12
2541,4.0,ContainersReady,pod-7,16,pods,12
2542,0.0,PodScheduled,pod-8,16,pods,12
2543,0.0,Initialized,pod-8,16,pods,12
2544,5.0,Ready,pod-8,16,pods,12
2545,5.0,ContainersReady,pod-8,16,pods,12
2546,0.0,PodScheduled,pod-9,16,pods,12
2547,0.0,Initialized,pod-9,16,pods,12
2548,7.0,Ready,pod-9,16,pods,12
2549,7.0,ContainersReady,pod-9,16,pods,12
2550,0.0,PodScheduled,pod-10,16,pods,12
2551,0.0,Initialized,pod-10,16,pods,12
2552,5.0,Ready,pod-10,16,pods,12
2553,5.0,ContainersReady,pod-10,16,pods,12
2554,0.0,PodScheduled,pod-11,16,pods,12
2555,0.0,Initialized,pod-11,16,pods,12
2556,8.0,Ready,pod-11,16,pods,12
2557,8.0,ContainersReady,pod-11,16,pods,12
2558,0.0,PodScheduled,pod-12,16,pods,12
2559,0.0,Initialized,pod-12,16,pods,12
2560,7.0,Ready,pod-12,16,pods,12
2561,7.0,ContainersReady,pod-12,16,pods,12
2562,0.0,PodScheduled,pod-13,16,pods,12
2563,0.0,Initialized,pod-13,16,pods,12
2564,6.0,Ready,pod-13,16,pods,12
2565,6.0,ContainersReady,pod-13,16,pods,12
2566,0.0,PodScheduled,pod-14,16,pods,12
2567,0.0,Initialized,pod-14,16,pods,12
2568,6.0,Ready,pod-14,16,pods,12
2569,6.0,ContainersReady,pod-14,16,pods,12
2570,0.0,PodScheduled,pod-15,16,pods,12
2571,0.0,Initialized,pod-15,16,pods,12
2572,9.0,Ready,pod-15,16,pods,12
2573,9.0,ContainersReady,pod-15,16,pods,12
2574,9.786,watch_create,all,16,indexed-job,10
2575,33.169,watch_delete,all,16,indexed-job,10
2576,0.0,PodScheduled,indexed-job-0-lmfbs,16,indexed-job,10
2577,0.0,Initialized,indexed-job-0-lmfbs,16,indexed-job,10
2578,1.0,Ready,indexed-job-0-lmfbs,16,indexed-job,10
2579,1.0,ContainersReady,indexed-job-0-lmfbs,16,indexed-job,10
2580,0.0,PodScheduled,indexed-job-1-hzpm2,16,indexed-job,10
2581,0.0,Initialized,indexed-job-1-hzpm2,16,indexed-job,10
2582,2.0,Ready,indexed-job-1-hzpm2,16,indexed-job,10
2583,2.0,ContainersReady,indexed-job-1-hzpm2,16,indexed-job,10
2584,0.0,PodScheduled,indexed-job-2-99pgt,16,indexed-job,10
2585,0.0,Initialized,indexed-job-2-99pgt,16,indexed-job,10
2586,2.0,Ready,indexed-job-2-99pgt,16,indexed-job,10
2587,2.0,ContainersReady,indexed-job-2-99pgt,16,indexed-job,10
2588,0.0,PodScheduled,indexed-job-4-jhc6v,16,indexed-job,10
2589,0.0,Initialized,indexed-job-4-jhc6v,16,indexed-job,10
2590,5.0,Ready,indexed-job-4-jhc6v,16,indexed-job,10
2591,5.0,ContainersReady,indexed-job-4-jhc6v,16,indexed-job,10
2592,0.0,PodScheduled,indexed-job-3-b9vrs,16,indexed-job,10
2593,0.0,Initialized,indexed-job-3-b9vrs,16,indexed-job,10
2594,4.0,Ready,indexed-job-3-b9vrs,16,indexed-job,10
2595,4.0,ContainersReady,indexed-job-3-b9vrs,16,indexed-job,10
2596,0.0,PodScheduled,indexed-job-6-msb2h,16,indexed-job,10
2597,0.0,Initialized,indexed-job-6-msb2h,16,indexed-job,10
2598,3.0,Ready,indexed-job-6-msb2h,16,indexed-job,10
2599,3.0,ContainersReady,indexed-job-6-msb2h,16,indexed-job,10
2600,0.0,PodScheduled,indexed-job-5-kxpzd,16,indexed-job,10
2601,0.0,Initialized,indexed-job-5-kxpzd,16,indexed-job,10
2602,6.0,Ready,indexed-job-5-kxpzd,16,indexed-job,10
2603,6.0,ContainersReady,indexed-job-5-kxpzd,16,indexed-job,10
2604,0.0,PodScheduled,indexed-job-14-tzvzd,16,indexed-job,10
2605,0.0,Initialized,indexed-job-14-tzvzd,16,indexed-job,10
2606,5.0,Ready,indexed-job-14-tzvzd,16,indexed-job,10
2607,5.0,ContainersReady,indexed-job-14-tzvzd,16,indexed-job,10
2608,0.0,PodScheduled,indexed-job-10-zsj2m,16,indexed-job,10
2609,0.0,Initialized,indexed-job-10-zsj2m,16,indexed-job,10
2610,8.0,Ready,indexed-job-10-zsj2m,16,indexed-job,10
2611,8.0,ContainersReady,indexed-job-10-zsj2m,16,indexed-job,10
2612,0.0,PodScheduled,indexed-job-7-nfhsj,16,indexed-job,10
2613,0.0,Initialized,indexed-job-7-nfhsj,16,indexed-job,10
2614,9.0,Ready,indexed-job-7-nfhsj,16,indexed-job,10
2615,9.0,ContainersReady,indexed-job-7-nfhsj,16,indexed-job,10
2616,0.0,PodScheduled,indexed-job-9-x7gfs,16,indexed-job,10
2617,0.0,Initialized,indexed-job-9-x7gfs,16,indexed-job,10
2618,3.0,Ready,indexed-job-9-x7gfs,16,indexed-job,10
2619,3.0,ContainersReady,indexed-job-9-x7gfs,16,indexed-job,10
2620,0.0,PodScheduled,indexed-job-13-jmm9h,16,indexed-job,10
2621,0.0,Initialized,indexed-job-13-jmm9h,16,indexed-job,10
2622,7.0,Ready,indexed-job-13-jmm9h,16,indexed-job,10
2623,7.0,ContainersReady,indexed-job-13-jmm9h,16,indexed-job,10
2624,0.0,PodScheduled,indexed-job-8-tcrjv,16,indexed-job,10
2625,0.0,Initialized,indexed-job-8-tcrjv,16,indexed-job,10
2626,4.0,Ready,indexed-job-8-tcrjv,16,indexed-job,10
2627,4.0,ContainersReady,indexed-job-8-tcrjv,16,indexed-job,10
2628,0.0,PodScheduled,indexed-job-12-5n9cm,16,indexed-job,10
2629,0.0,Initialized,indexed-job-12-5n9cm,16,indexed-job,10
2630,8.0,Ready,indexed-job-12-5n9cm,16,indexed-job,10
2631,8.0,ContainersReady,indexed-job-12-5n9cm,16,indexed-job,10
2632,0.0,PodScheduled,indexed-job-11-sllfr,16,indexed-job,10
2633,0.0,Initialized,indexed-job-11-sllfr,16,indexed-job,10
2634,6.0,Ready,indexed-job-11-sllfr,16,indexed-job,10
2635,6.0,ContainersReady,indexed-job-11-sllfr,16,indexed-job,10
2636,0.0,PodScheduled,indexed-job-15-gnpqn,16,indexed-job,10
2637,0.0,Initialized,indexed-job-15-gnpqn,16,indexed-job,10
2638,7.0,Ready,indexed-job-15-gnpqn,16,indexed-job,10
2639,7.0,ContainersReady,indexed-job-15-gnpqn,16,indexed-job,10
2640,9.827,watch_create,all,16,indexed-job,3
2641,34.181,watch_delete,all,16,indexed-job,3
2642,0.0,PodScheduled,indexed-job-0-pqhbh,16,indexed-job,3
2643,0.0,Initialized,indexed-job-0-pqhbh,16,indexed-job,3
2644,2.0,Ready,indexed-job-0-pqhbh,16,indexed-job,3
2645,2.0,ContainersReady,indexed-job-0-pqhbh,16,indexed-job,3
2646,0.0,PodScheduled,indexed-job-1-snplx,16,indexed-job,3
2647,0.0,Initialized,indexed-job-1-snplx,16,indexed-job,3
2648,1.0,Ready,indexed-job-1-snplx,16,indexed-job,3
2649,1.0,ContainersReady,indexed-job-1-snplx,16,indexed-job,3
2650,0.0,PodScheduled,indexed-job-2-jrmdv,16,indexed-job,3
2651,0.0,Initialized,indexed-job-2-jrmdv,16,indexed-job,3
2652,3.0,Ready,indexed-job-2-jrmdv,16,indexed-job,3
2653,3.0,ContainersReady,indexed-job-2-jrmdv,16,indexed-job,3
2654,0.0,PodScheduled,indexed-job-3-s224l,16,indexed-job,3
2655,0.0,Initialized,indexed-job-3-s224l,16,indexed-job,3
2656,3.0,Ready,indexed-job-3-s224l,16,indexed-job,3
2657,3.0,ContainersReady,indexed-job-3-s224l,16,indexed-job,3
2658,0.0,PodScheduled,indexed-job-6-wj4pn,16,indexed-job,3
2659,0.0,Initialized,indexed-job-6-wj4pn,16,indexed-job,3
2660,4.0,Ready,indexed-job-6-wj4pn,16,indexed-job,3
2661,4.0,ContainersReady,indexed-job-6-wj4pn,16,indexed-job,3
2662,0.0,PodScheduled,indexed-job-5-b9ds6,16,indexed-job,3
2663,0.0,Initialized,indexed-job-5-b9ds6,16,indexed-job,3
2664,4.0,Ready,indexed-job-5-b9ds6,16,indexed-job,3
2665,4.0,ContainersReady,indexed-job-5-b9ds6,16,indexed-job,3
2666,0.0,PodScheduled,indexed-job-4-z695z,16,indexed-job,3
2667,0.0,Initialized,indexed-job-4-z695z,16,indexed-job,3
2668,5.0,Ready,indexed-job-4-z695z,16,indexed-job,3
2669,5.0,ContainersReady,indexed-job-4-z695z,16,indexed-job,3
2670,0.0,PodScheduled,indexed-job-14-8tjj6,16,indexed-job,3
2671,0.0,Initialized,indexed-job-14-8tjj6,16,indexed-job,3
2672,5.0,Ready,indexed-job-14-8tjj6,16,indexed-job,3
2673,5.0,ContainersReady,indexed-job-14-8tjj6,16,indexed-job,3
2674,0.0,PodScheduled,indexed-job-12-r9fdd,16,indexed-job,3
2675,0.0,Initialized,indexed-job-12-r9fdd,16,indexed-job,3
2676,7.0,Ready,indexed-job-12-r9fdd,16,indexed-job,3
2677,7.0,ContainersReady,indexed-job-12-r9fdd,16,indexed-job,3
2678,0.0,PodScheduled,indexed-job-13-27xhs,16,indexed-job,3
2679,0.0,Initialized,indexed-job-13-27xhs,16,indexed-job,3
2680,2.0,Ready,indexed-job-13-27xhs,16,indexed-job,3
2681,2.0,ContainersReady,indexed-job-13-27xhs,16,indexed-job,3
2682,0.0,PodScheduled,indexed-job-7-jq8v5,16,indexed-job,3
2683,0.0,Initialized,indexed-job-7-jq8v5,16,indexed-job,3
2684,6.0,Ready,indexed-job-7-jq8v5,16,indexed-job,3
2685,6.0,ContainersReady,indexed-job-7-jq8v5,16,indexed-job,3
2686,0.0,PodScheduled,indexed-job-11-tgnzf,16,indexed-job,3
2687,0.0,Initialized,indexed-job-11-tgnzf,16,indexed-job,3
2688,7.0,Ready,indexed-job-11-tgnzf,16,indexed-job,3
2689,7.0,ContainersReady,indexed-job-11-tgnzf,16,indexed-job,3
2690,0.0,PodScheduled,indexed-job-10-skmgp,16,indexed-job,3
2691,0.0,Initialized,indexed-job-10-skmgp,16,indexed-job,3
2692,6.0,Ready,indexed-job-10-skmgp,16,indexed-job,3
2693,6.0,ContainersReady,indexed-job-10-skmgp,16,indexed-job,3
2694,0.0,PodScheduled,indexed-job-8-n6k5j,16,indexed-job,3
2695,0.0,Initialized,indexed-job-8-n6k5j,16,indexed-job,3
2696,8.0,Ready,indexed-job-8-n6k5j,16,indexed-job,3
2697,8.0,ContainersReady,indexed-job-8-n6k5j,16,indexed-job,3
2698,0.0,PodScheduled,indexed-job-9-798wt,16,indexed-job,3
2699,0.0,Initialized,indexed-job-9-798wt,16,indexed-job,3
2700,8.0,Ready,indexed-job-9-798wt,16,indexed-job,3
2701,8.0,ContainersReady,indexed-job-9-798wt,16,indexed-job,3
2702,0.0,PodScheduled,indexed-job-15-d9jp2,16,indexed-job,3
2703,0.0,Initialized,indexed-job-15-d9jp2,16,indexed-job,3
2704,9.0,Ready,indexed-job-15-d9jp2,16,indexed-job,3
2705,9.0,ContainersReady,indexed-job-15-d9jp2,16,indexed-job,3
2706,8.99,watch_create,all,16,pods,19
2707,34.125,watch_delete,all,16,pods,19
2708,0.0,PodScheduled,pod-0,16,pods,19
2709,0.0,Initialized,pod-0,16,pods,19
2710,1.0,Ready,pod-0,16,pods,19
2711,1.0,ContainersReady,pod-0,16,pods,19
2712,0.0,PodScheduled,pod-1,16,pods,19
2713,0.0,Initialized,pod-1,16,pods,19
2714,2.0,Ready,pod-1,16,pods,19
2715,2.0,ContainersReady,pod-1,16,pods,19
2716,0.0,PodScheduled,pod-2,16,pods,19
2717,0.0,Initialized,pod-2,16,pods,19
2718,3.0,Ready,pod-2,16,pods,19
2719,3.0,ContainersReady,pod-2,16,pods,19
2720,0.0,PodScheduled,pod-3,16,pods,19
2721,0.0,Initialized,pod-3,16,pods,19
2722,2.0,Ready,pod-3,16,pods,19
2723,2.0,ContainersReady,pod-3,16,pods,19
2724,0.0,PodScheduled,pod-4,16,pods,19
2725,0.0,Initialized,pod-4,16,pods,19
2726,3.0,Ready,pod-4,16,pods,19
2727,3.0,ContainersReady,pod-4,16,pods,19
2728,0.0,PodScheduled,pod-5,16,pods,19
2729,0.0,Initialized,pod-5,16,pods,19
2730,4.0,Ready,pod-5,16,pods,19
2731,4.0,ContainersReady,pod-5,16,pods,19
2732,0.0,PodScheduled,pod-6,16,pods,19
2733,0.0,Initialized,pod-6,16,pods,19
2734,5.0,Ready,pod-6,16,pods,19
2735,5.0,ContainersReady,pod-6,16,pods,19
2736,0.0,PodScheduled,pod-7,16,pods,19
2737,0.0,Initialized,pod-7,16,pods,19
2738,4.0,Ready,pod-7,16,pods,19
2739,4.0,ContainersReady,pod-7,16,pods,19
2740,0.0,PodScheduled,pod-8,16,pods,19
2741,0.0,Initialized,pod-8,16,pods,19
2742,5.0,Ready,pod-8,16,pods,19
2743,5.0,ContainersReady,pod-8,16,pods,19
2744,0.0,PodScheduled,pod-9,16,pods,19
2745,0.0,Initialized,pod-9,16,pods,19
2746,6.0,Ready,pod-9,16,pods,19
2747,6.0,ContainersReady,pod-9,16,pods,19
2748,0.0,PodScheduled,pod-10,16,pods,19
2749,0.0,Initialized,pod-10,16,pods,19
2750,8.0,Ready,pod-10,16,pods,19
2751,8.0,ContainersReady,pod-10,16,pods,19
2752,0.0,PodScheduled,pod-11,16,pods,19
2753,0.0,Initialized,pod-11,16,pods,19
2754,6.0,Ready,pod-11,16,pods,19
2755,6.0,ContainersReady,pod-11,16,pods,19
2756,0.0,PodScheduled,pod-12,16,pods,19
2757,0.0,Initialized,pod-12,16,pods,19
2758,8.0,Ready,pod-12,16,pods,19
2759,8.0,ContainersReady,pod-12,16,pods,19
2760,0.0,PodScheduled,pod-13,16,pods,19
2761,0.0,Initialized,pod-13,16,pods,19
2762,8.0,Ready,pod-13,16,pods,19
2763,8.0,ContainersReady,pod-13,16,pods,19
2764,0.0,PodScheduled,pod-14,16,pods,19
2765,0.0,Initialized,pod-14,16,pods,19
2766,9.0,Ready,pod-14,16,pods,19
2767,9.0,ContainersReady,pod-14,16,pods,19
2768,0.0,PodScheduled,pod-15,16,pods,19
2769,0.0,Initialized,pod-15,16,pods,19
2770,9.0,Ready,pod-15,16,pods,19
2771,9.0,ContainersReady,pod-15,16,pods,19
2772,18.961,watch_create,all,32,pods,10
2773,33.267,watch_delete,all,32,pods,10
2774,0.0,PodScheduled,pod-0,32,pods,10
2775,0.0,Initialized,pod-0,32,pods,10
2776,2.0,Ready,pod-0,32,pods,10
2777,2.0,ContainersReady,pod-0,32,pods,10
2778,0.0,PodScheduled,pod-1,32,pods,10
2779,0.0,Initialized,pod-1,32,pods,10
2780,3.0,Ready,pod-1,32,pods,10
2781,3.0,ContainersReady,pod-1,32,pods,10
2782,0.0,PodScheduled,pod-2,32,pods,10
2783,0.0,Initialized,pod-2,32,pods,10
2784,2.0,Ready,pod-2,32,pods,10
2785,2.0,ContainersReady,pod-2,32,pods,10
2786,0.0,PodScheduled,pod-3,32,pods,10
2787,0.0,Initialized,pod-3,32,pods,10
2788,4.0,Ready,pod-3,32,pods,10
2789,4.0,ContainersReady,pod-3,32,pods,10
2790,0.0,PodScheduled,pod-4,32,pods,10
2791,0.0,Initialized,pod-4,32,pods,10
2792,3.0,Ready,pod-4,32,pods,10
2793,3.0,ContainersReady,pod-4,32,pods,10
2794,0.0,PodScheduled,pod-5,32,pods,10
2795,0.0,Initialized,pod-5,32,pods,10
2796,5.0,Ready,pod-5,32,pods,10
2797,5.0,ContainersReady,pod-5,32,pods,10
2798,0.0,PodScheduled,pod-6,32,pods,10
2799,0.0,Initialized,pod-6,32,pods,10
2800,4.0,Ready,pod-6,32,pods,10
2801,4.0,ContainersReady,pod-6,32,pods,10
2802,0.0,PodScheduled,pod-7,32,pods,10
2803,0.0,Initialized,pod-7,32,pods,10
2804,7.0,Ready,pod-7,32,pods,10
2805,7.0,ContainersReady,pod-7,32,pods,10
2806,0.0,PodScheduled,pod-8,32,pods,10
2807,0.0,Initialized,pod-8,32,pods,10
2808,6.0,Ready,pod-8,32,pods,10
2809,6.0,ContainersReady,pod-8,32,pods,10
2810,0.0,PodScheduled,pod-9,32,pods,10
2811,0.0,Initialized,pod-9,32,pods,10
2812,5.0,Ready,pod-9,32,pods,10
2813,5.0,ContainersReady,pod-9,32,pods,10
2814,0.0,PodScheduled,pod-10,32,pods,10
2815,0.0,Initialized,pod-10,32,pods,10
2816,8.0,Ready,pod-10,32,pods,10
2817,8.0,ContainersReady,pod-10,32,pods,10
2818,0.0,PodScheduled,pod-11,32,pods,10
2819,0.0,Initialized,pod-11,32,pods,10
2820,7.0,Ready,pod-11,32,pods,10
2821,7.0,ContainersReady,pod-11,32,pods,10
2822,0.0,PodScheduled,pod-12,32,pods,10
2823,0.0,Initialized,pod-12,32,pods,10
2824,9.0,Ready,pod-12,32,pods,10
2825,9.0,ContainersReady,pod-12,32,pods,10
2826,0.0,PodScheduled,pod-13,32,pods,10
2827,0.0,Initialized,pod-13,32,pods,10
2828,10.0,Ready,pod-13,32,pods,10
2829,10.0,ContainersReady,pod-13,32,pods,10
2830,0.0,PodScheduled,pod-14,32,pods,10
2831,0.0,Initialized,pod-14,32,pods,10
2832,8.0,Ready,pod-14,32,pods,10
2833,8.0,ContainersReady,pod-14,32,pods,10
2834,0.0,PodScheduled,pod-15,32,pods,10
2835,0.0,Initialized,pod-15,32,pods,10
2836,10.0,Ready,pod-15,32,pods,10
2837,10.0,ContainersReady,pod-15,32,pods,10
2838,0.0,PodScheduled,pod-16,32,pods,10
2839,0.0,Initialized,pod-16,32,pods,10
2840,12.0,Ready,pod-16,32,pods,10
2841,12.0,ContainersReady,pod-16,32,pods,10
2842,0.0,PodScheduled,pod-17,32,pods,10
2843,0.0,Initialized,pod-17,32,pods,10
2844,11.0,Ready,pod-17,32,pods,10
2845,11.0,ContainersReady,pod-17,32,pods,10
2846,0.0,PodScheduled,pod-18,32,pods,10
2847,0.0,Initialized,pod-18,32,pods,10
2848,12.0,Ready,pod-18,32,pods,10
2849,12.0,ContainersReady,pod-18,32,pods,10
2850,0.0,PodScheduled,pod-19,32,pods,10
2851,0.0,Initialized,pod-19,32,pods,10
2852,11.0,Ready,pod-19,32,pods,10
2853,11.0,ContainersReady,pod-19,32,pods,10
2854,0.0,PodScheduled,pod-20,32,pods,10
2855,0.0,Initialized,pod-20,32,pods,10
2856,13.0,Ready,pod-20,32,pods,10
2857,13.0,ContainersReady,pod-20,32,pods,10
2858,0.0,PodScheduled,pod-21,32,pods,10
2859,0.0,Initialized,pod-21,32,pods,10
2860,14.0,Ready,pod-21,32,pods,10
2861,14.0,ContainersReady,pod-21,32,pods,10
2862,0.0,PodScheduled,pod-22,32,pods,10
2863,0.0,Initialized,pod-22,32,pods,10
2864,15.0,Ready,pod-22,32,pods,10
2865,15.0,ContainersReady,pod-22,32,pods,10
2866,0.0,PodScheduled,pod-23,32,pods,10
2867,0.0,Initialized,pod-23,32,pods,10
2868,16.0,Ready,pod-23,32,pods,10
2869,16.0,ContainersReady,pod-23,32,pods,10
2870,0.0,PodScheduled,pod-24,32,pods,10
2871,0.0,Initialized,pod-24,32,pods,10
2872,15.0,Ready,pod-24,32,pods,10
2873,15.0,ContainersReady,pod-24,32,pods,10
2874,0.0,PodScheduled,pod-25,32,pods,10
2875,0.0,Initialized,pod-25,32,pods,10
2876,17.0,Ready,pod-25,32,pods,10
2877,17.0,ContainersReady,pod-25,32,pods,10
2878,0.0,PodScheduled,pod-26,32,pods,10
2879,0.0,Initialized,pod-26,32,pods,10
2880,13.0,Ready,pod-26,32,pods,10
2881,13.0,ContainersReady,pod-26,32,pods,10
2882,0.0,PodScheduled,pod-27,32,pods,10
2883,0.0,Initialized,pod-27,32,pods,10
2884,18.0,Ready,pod-27,32,pods,10
