,experiment,name,machine_type,increment,direction,iteration,seconds,key
1620,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-5,211.814,scale_down_2_to_1
1621,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-5,208.993,scale_down_1_to_0
1622,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-5,229.88,delete_cluster
1623,test-scale-down-1,flux-cluster,c2-standard-8,1,create_cluster,scaling-8,276.491,create_cluster
1624,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.983,scale_down_32_to_31
1625,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.553,scale_down_31_to_30
1626,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.565,scale_down_30_to_29
1627,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.648,scale_down_29_to_28
1628,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.801,scale_down_28_to_27
1629,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.517,scale_down_27_to_26
1630,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.642,scale_down_26_to_25
1631,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.611,scale_down_25_to_24
1632,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,102.053,scale_down_24_to_23
1633,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,120.329,scale_down_23_to_22
1634,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,138.445,scale_down_22_to_21
1635,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.666,scale_down_21_to_20
1636,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.685,scale_down_20_to_19
1637,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.552,scale_down_19_to_18
1638,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,95.739,scale_down_18_to_17
1639,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.678,scale_down_17_to_16
1640,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.691,scale_down_16_to_15
1641,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,120.134,scale_down_15_to_14
1642,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.752,scale_down_14_to_13
1643,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.376,scale_down_13_to_12
1644,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,211.964,scale_down_12_to_11
1645,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,120.115,scale_down_11_to_10
1646,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.755,scale_down_10_to_9
1647,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,95.696,scale_down_9_to_8
1648,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,89.637,scale_down_8_to_7
1649,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,55.826,scale_down_7_to_6
1650,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,92.651,scale_down_6_to_5
1651,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,209.021,scale_down_5_to_4
1652,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,120.212,scale_down_4_to_3
1653,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,123.52,scale_down_3_to_2
1654,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,150.687,scale_down_2_to_1
1655,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-8,211.888,scale_down_1_to_0
1656,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-8,217.644,delete_cluster
1657,test-scale-down-1,flux-cluster,c2-standard-8,1,create_cluster,scaling-4,266.2,create_cluster
1658,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,120.277,scale_down_32_to_31
1659,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.491,scale_down_31_to_30
1660,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.757,scale_down_30_to_29
1661,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,129.498,scale_down_29_to_28
1662,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.838,scale_down_28_to_27
1663,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.647,scale_down_27_to_26
1664,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.813,scale_down_26_to_25
1665,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.676,scale_down_25_to_24
1666,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.577,scale_down_24_to_23
1667,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,86.61,scale_down_23_to_22
1668,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.726,scale_down_22_to_21
1669,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,237.146,scale_down_21_to_20
1670,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,120.27,scale_down_20_to_19
1671,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,92.597,scale_down_19_to_18
1672,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.631,scale_down_18_to_17
1673,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,96.271,scale_down_17_to_16
1674,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,92.779,scale_down_16_to_15
1675,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.525,scale_down_15_to_14
1676,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.642,scale_down_14_to_13
1677,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,116.96,scale_down_13_to_12
1678,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,92.838,scale_down_12_to_11
1679,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.644,scale_down_11_to_10
1680,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.687,scale_down_10_to_9
1681,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,89.643,scale_down_9_to_8
1682,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,92.644,scale_down_8_to_7
1683,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,110.99,scale_down_7_to_6
1684,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,150.657,scale_down_6_to_5
1685,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,93.013,scale_down_5_to_4
1686,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,120.26,scale_down_4_to_3
1687,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,123.418,scale_down_3_to_2
1688,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,205.705,scale_down_2_to_1
1689,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-4,211.858,scale_down_1_to_0
1690,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-4,223.66,delete_cluster
1691,test-scale-down-1,flux-cluster,c2-standard-8,1,create_cluster,scaling-7,262.88,create_cluster
1692,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,86.411,scale_down_32_to_31
1693,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.648,scale_down_31_to_30
1694,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,123.268,scale_down_30_to_29
1695,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.562,scale_down_29_to_28
1696,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.586,scale_down_28_to_27
1697,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,119.992,scale_down_27_to_26
1698,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.682,scale_down_26_to_25
1699,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,120.231,scale_down_25_to_24
1700,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.695,scale_down_24_to_23
1701,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,120.084,scale_down_23_to_22
1702,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.512,scale_down_22_to_21
1703,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.83,scale_down_21_to_20
1704,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,120.522,scale_down_20_to_19
1705,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,120.366,scale_down_19_to_18
1706,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.537,scale_down_18_to_17
1707,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.663,scale_down_17_to_16
1708,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.812,scale_down_16_to_15
1709,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.595,scale_down_15_to_14
1710,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,156.876,scale_down_14_to_13
1711,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.528,scale_down_13_to_12
1712,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.885,scale_down_12_to_11
1713,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.67,scale_down_11_to_10
1714,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,95.704,scale_down_10_to_9
1715,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.586,scale_down_9_to_8
1716,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,92.667,scale_down_8_to_7
1717,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.81,scale_down_7_to_6
1718,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,123.241,scale_down_6_to_5
1719,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,239.883,scale_down_5_to_4
1720,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,89.578,scale_down_4_to_3
1721,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,123.399,scale_down_3_to_2
1722,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,120.465,scale_down_2_to_1
1723,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-7,210.395,scale_down_1_to_0
1724,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-7,220.856,delete_cluster
1725,test-scale-down-1,flux-cluster,c2-standard-8,1,create_cluster,scaling-6,274.968,create_cluster
1726,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,86.546,scale_down_32_to_31
1727,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,98.711,scale_down_31_to_30
1728,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.587,scale_down_30_to_29
1729,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.483,scale_down_29_to_28
1730,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.875,scale_down_28_to_27
1731,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,120.879,scale_down_27_to_26
1732,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,88.642,scale_down_26_to_25
1733,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,86.482,scale_down_25_to_24
1734,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.526,scale_down_24_to_23
1735,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.597,scale_down_23_to_22
1736,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.55,scale_down_22_to_21
1737,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,56.077,scale_down_21_to_20
1738,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.631,scale_down_20_to_19
1739,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.695,scale_down_19_to_18
1740,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.625,scale_down_18_to_17
1741,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,211.962,scale_down_17_to_16
1742,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.484,scale_down_16_to_15
1743,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.705,scale_down_15_to_14
1744,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,120.054,scale_down_14_to_13
1745,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,95.746,scale_down_13_to_12
1746,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,58.821,scale_down_12_to_11
1747,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.48,scale_down_11_to_10
1748,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.645,scale_down_10_to_9
1749,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.702,scale_down_9_to_8
1750,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.567,scale_down_8_to_7
1751,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,92.727,scale_down_7_to_6
1752,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.531,scale_down_6_to_5
1753,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,242.533,scale_down_5_to_4
1754,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,89.829,scale_down_4_to_3
1755,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,120.001,scale_down_3_to_2
1756,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,120.171,scale_down_2_to_1
1757,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-6,212.102,scale_down_1_to_0
1758,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-6,241.732,delete_cluster
1759,test-scale-down-1,flux-cluster,c2-standard-8,1,create_cluster,scaling-0,278.559,create_cluster
1760,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.61,scale_down_32_to_31
1761,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.563,scale_down_31_to_30
1762,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.539,scale_down_30_to_29
1763,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,86.526,scale_down_29_to_28
1764,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,95.687,scale_down_28_to_27
1765,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.603,scale_down_27_to_26
1766,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,117.014,scale_down_26_to_25
1767,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,86.511,scale_down_25_to_24
1768,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,120.061,scale_down_24_to_23
1769,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,86.465,scale_down_23_to_22
1770,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.65,scale_down_22_to_21
1771,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,92.697,scale_down_21_to_20
1772,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.501,scale_down_20_to_19
1773,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,123.209,scale_down_19_to_18
1774,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.603,scale_down_18_to_17
1775,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,154.01,scale_down_17_to_16
1776,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,117.094,scale_down_16_to_15
1777,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,92.527,scale_down_15_to_14
1778,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.481,scale_down_14_to_13
1779,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,117.15,scale_down_13_to_12
1780,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,242.421,scale_down_12_to_11
1781,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.438,scale_down_11_to_10
1782,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,92.494,scale_down_10_to_9
1783,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.678,scale_down_9_to_8
1784,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,120.226,scale_down_8_to_7
1785,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,89.5,scale_down_7_to_6
1786,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,92.822,scale_down_6_to_5
1787,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,120.152,scale_down_5_to_4
1788,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,92.793,scale_down_4_to_3
1789,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,120.352,scale_down_3_to_2
1790,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,120.172,scale_down_2_to_1
1791,test-scale-down-1,flux-cluster,c2-standard-8,1,down,scaling-0,211.971,scale_down_1_to_0
1792,test-scale-down-1,flux-cluster,c2-standard-8,1,delete_cluster,scaling-0,229.752,delete_cluster
1793,test-scale-down-1,test-cluster,c2-standard-8,1,create_cluster,scaling-0,284.809,create_cluster
1794,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,83.56,scale_down_32_to_31
1795,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,86.637,scale_down_31_to_30
1796,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.591,scale_down_30_to_29
1797,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.564,scale_down_29_to_28
1798,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.425,scale_down_28_to_27
1799,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.569,scale_down_27_to_26
1800,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.541,scale_down_26_to_25
1801,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.471,scale_down_25_to_24
1802,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.561,scale_down_24_to_23
1803,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,101.954,scale_down_23_to_22
1804,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.67,scale_down_22_to_21
1805,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.586,scale_down_21_to_20
1806,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,86.416,scale_down_20_to_19
1807,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.522,scale_down_19_to_18
1808,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.515,scale_down_18_to_17
1809,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.499,scale_down_17_to_16
1810,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,117.16,scale_down_16_to_15
1811,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.807,scale_down_15_to_14
1812,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.944,scale_down_14_to_13
1813,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.595,scale_down_13_to_12
1814,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.522,scale_down_12_to_11
1815,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.594,scale_down_11_to_10
1816,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.504,scale_down_10_to_9
1817,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.572,scale_down_9_to_8
1818,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,120.231,scale_down_8_to_7
1819,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,205.808,scale_down_7_to_6
1820,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,86.513,scale_down_6_to_5
1821,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,89.539,scale_down_5_to_4
1822,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,92.648,scale_down_4_to_3
1823,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,120.142,scale_down_3_to_2
1824,test-scale-down-1,test-cluster,c2-standard-8,1,down,scaling-0,117.11,scale_down_2_to_1
1825,test-scale-down-1,test-cluster,c2-standard-8,1,delete_cluster,scaling-0,214.439,delete_cluster
