52.539,67.662,59.453,70.788,56.904,64.987,56.717,45.495,50.611,48.835,0.000,60.356,51.213,65.362,60.594,63.722,53.635,63.072,56.823,53.659,63.228,57.009,53.972,64.096,55.335,54.317,54.003,54.915,48.929,59.176,47.227,58.920,45.534,60.929,60.017,55.726,55.428,65.231,59.701,57.437,75.126,57.969,51.651,54.999,52.643,67.245,67.598,55.628,69.024,58.041,72.083,45.157,55.380,60.208,61.088,57.101,63.263,69.896,64.786,56.697,57.568,58.856,52.829,56.484,61.783,48.597,57.260,59.072,64.945,56.967,57.778,54.521,64.027,45.481,65.774,63.930,63.738,51.008,62.030,50.985
58.373,72.183,63.317,69.870,64.961,69.900,64.558,60.638,58.977,67.381,63.349,0.000,61.915,69.227,63.605,55.347,70.108,62.635,62.533,67.157,63.400,72.841,62.581,71.068,53.220,61.663,64.743,66.436,73.675,65.702,65.846,72.915,60.600,76.681,62.901,53.379,66.925,66.215,65.580,73.073,82.726,74.930,64.895,70.109,63.818,75.429,69.011,72.028,75.379,62.886,71.520,66.447,67.971,76.505,62.400,57.245,77.465,65.844,64.139,73.613,64.754,74.254,61.151,59.272,78.319,65.488,72.740,69.894,59.339,69.866,70.874,67.436,64.061,58.956,58.455,58.758,61.123,65.856,65.614,63.499
49.577,52.056,49.113,66.021,58.937,58.865,58.457,50.752,53.492,48.935,48.919,60.833,0.000,48.818,47.166,56.243,54.926,58.467,53.202,64.156,59.499,53.306,45.641,51.382,54.339,58.634,50.159,49.072,47.750,62.868,51.262,50.988,50.723,65.142,47.877,48.829,53.783,54.673,56.222,54.537,72.607,56.134,56.695,47.739,57.873,48.952,55.993,57.090,60.212,46.793,62.946,49.287,49.890,64.061,49.745,47.964,60.835,59.284,56.129,50.857,50.608,50.692,43.220,50.647,69.482,46.554,58.611,55.746,58.664,54.464,57.144,51.446,55.758,51.440,66.668,56.035,53.094,46.729,49.433,46.285
65.143,63.252,62.344,63.953,69.109,63.435,51.735,56.580,54.946,68.629,65.827,70.959,52.879,0.000,49.357,68.955,57.860,65.348,51.029,56.786,67.198,51.735,58.922,68.986,60.859,70.193,59.465,55.900,61.526,62.466,54.665,66.725,58.764,72.262,69.506,55.427,55.512,68.632,58.441,55.062,78.398,71.210,61.823,57.986,64.098,72.664,63.925,69.170,71.564,63.183,59.145,61.399,65.367,74.151,60.191,61.730,70.484,60.644,67.579,67.801,66.094,67.338,57.409,56.308,67.344,53.114,59.913,62.384,59.297,64.249,58.496,60.112,68.126,62.797,78.272,66.306,58.836,61.072,64.297,47.455
49.412,50.468,49.451,61.136,48.523,57.114,58.776,48.448,54.905,54.877,59.685,57.786,47.711,48.737,0.000,50.345,56.791,51.366,55.876,56.086,59.279,60.967,50.391,53.857,45.800,71.815,50.364,49.624,48.080,51.910,48.237,66.769,53.662,61.443,61.689,54.081,59.609,61.819,52.255,55.752,71.372,56.310,55.862,48.235,61.579,59.840,63.452,56.933,57.983,54.985,57.145,62.346,53.824,60.708,60.146,50.006,58.924,56.207,58.116,59.352,54.758,49.568,55.761,55.786,66.619,54.280,49.906,62.240,50.903,48.844,54.060,40.931,60.262,51.543,54.852,52.539,56.488,54.691,53.111,50.512
55.535,50.998,60.274,71.809,68.838,54.716,65.221,66.492,57.288,55.444,61.708,53.779,55.217,69.215,48.596,0.000,56.018,55.521,62.045,73.021,55.754,60.103,54.779,63.007,50.383,66.972,64.565,61.172,65.241,56.230,51.849,73.857,62.354,63.707,58.004,69.919,56.177,63.375,64.499,57.468,77.068,66.665,60.032,65.646,59.029,61.821,53.991,56.823,60.120,58.905,71.072,54.631,63.243,66.786,62.318,60.732,71.717,63.883,65.802,60.187,56.457,56.560,59.859,50.853,69.687,57.059,65.414,59.377,64.527,56.286,56.860,58.664,58.864,50.715,71.011,62.379,54.903,54.700,60.722,61.196
58.921,63.688,58.438,48.159,58.462,48.135,61.286,54.644,57.208,53.963,52.578,70.306,54.655,56.365,55.779,55.702,0.000,59.589,59.591,70.025,54.187,58.104,59.295,63.418,56.933,70.627,60.382,49.476,48.018,66.257,58.218,68.592,56.155,59.824,64.361,73.449,67.159,54.998,62.909,56.584,71.663,64.995,49.749,61.897,65.559,65.407,65.347,52.811,59.779,54.088,69.788,63.813,62.315,50.423,60.692,55.070,66.550,61.851,64.180,47.040,51.907,53.872,53.176,47.065,61.540,48.209,55.650,64.422,61.011,51.873,61.716,55.575,57.849,57.844,56.139,49.063,60.569,54.363,44.515,49.056
61.680,52.272,61.255,54.830,59.610,57.294,60.098,56.611,62.075,59.043,63.648,63.152,59.471,68.597,55.474,60.413,62.534,0.000,58.672,72.209,55.099,67.111,62.445,61.381,51.423,58.483,62.484,63.694,65.539,69.037,54.719,58.003,47.854,72.509,58.253,61.671,47.565,63.978,57.297,57.823,69.006,69.714,67.116,56.631,71.193,69.782,78.163,64.301,61.464,60.152,75.743,54.956,58.737,50.238,58.730,59.761,59.145,68.300,54.547,60.769,56.454,62.301,64.366,56.345,75.940,58.903,59.269,62.380,64.619,49.545,65.022,58.022,67.571,55.992,65.802,63.334,66.672,62.064,63.034,59.101
59.990,62.578,55.920,68.257,66.279,54.959,57.464,64.219,57.888,54.247,54.399,60.513,50.831,50.321,58.220,62.740,60.502,55.236,0.000,67.778,60.398,64.597,52.222,57.419,49.340,65.664,55.295,58.635,54.223,60.903,51.555,55.465,55.420,60.383,54.751,60.577,59.220,48.860,54.220,64.103,66.956,61.722,65.601,63.441,69.808,59.124,53.037,53.885,67.653,53.507,57.786,62.165,55.861,59.602,55.329,66.002,61.608,67.103,48.479,65.195,57.630,65.299,62.085,54.435,55.593,50.788,56.817,67.885,52.792,47.276,59.747,54.662,65.248,50.777,58.453,64.177,54.606,50.510,61.467,52.838
54.060,72.380,63.731,79.261,68.590,64.298,70.059,63.573,66.397,62.857,54.484,67.301,64.657,56.877,58.256,73.351,69.112,70.844,70.250,0.000,65.322,63.703,70.183,63.527,60.899,67.345,56.731,67.325,64.747,69.405,59.307,57.110,57.093,75.334,74.659,64.513,57.127,65.872,61.814,64.903,66.552,63.569,72.813,71.003,70.319,62.990,60.198,70.608,67.185,64.589,72.581,59.367,72.542,68.819,64.535,71.301,75.374,72.323,71.174,64.115,63.149,71.692,59.874,61.783,53.439,52.514,55.138,70.398,69.450,52.903,77.647,65.037,63.258,63.647,81.787,54.727,69.591,57.291,53.907,56.698
56.326,67.202,68.897,65.346,71.062,64.383,60.181,67.338,54.167,61.352,64.523,62.763,59.557,72.701,60.398,60.055,56.667,56.399,65.439,65.106,0.000,68.674,62.773,61.872,61.597,68.056,56.864,61.215,58.758,61.716,57.152,62.521,55.624,69.770,64.384,58.963,54.054,64.927,49.396,57.068,72.494,64.195,69.323,65.585,53.201,69.812,62.113,65.337,61.925,55.038,58.961,52.491,59.188,60.478,57.396,67.684,62.456,72.558,66.174,64.257,54.255,59.733,57.432,55.455,77.806,51.744,67.711,55.658,66.973,57.000,56.712,59.996,62.163,55.195,62.739,66.888,56.206,53.591,65.340,60.666
62.404,60.139,70.329,63.839,71.785,57.342,54.651,58.239,53.814,55.750,58.693,73.337,55.223,53.676,62.298,61.299,60.029,70.255,66.673,66.634,69.311,0.000,66.046,62.610,62.224,72.507,66.227,59.050,68.947,65.306,61.012,70.639,53.549,60.630,67.931,64.975,56.815,61.452,68.851,71.268,59.464,65.495,61.065,69.869,62.121,71.785,72.957,62.427,72.269,49.906,76.247,63.944,60.840,66.239,60.305,52.839,64.492,73.754,58.755,70.358,56.629,69.457,53.103,52.033,75.841,51.959,66.800,63.819,67.502,52.442,65.903,61.778,53.804,58.433,64.346,60.566,59.243,56.253,62.546,61.283
56.398,66.929,51.312,63.810,60.525,55.331,57.215,61.089,52.694,53.595,52.857,60.906,46.355,59.334,50.737,56.670,60.991,60.843,53.019,68.564,64.267,64.119,0.000,66.644,52.109,62.163,60.592,59.810,51.536,66.121,56.919,53.917,60.003,64.628,64.599,49.235,58.830,55.644,53.323,67.104,55.583,66.935,57.144,53.471,71.361,60.584,59.183,54.821,68.946,57.123,64.822,66.734,50.268,58.929,62.490,60.537,69.331,57.616,55.664,64.370,49.423,61.324,54.760,59.164,71.785,49.571,54.882,55.878,58.212,46.376,54.533,63.338,56.396,51.216,51.655,57.472,59.554,57.515,52.765,54.884
64.544,66.783,70.075,75.230,68.313,51.604,69.515,65.534,60.658,59.038,65.080,71.575,51.927,72.446,55.366,67.901,62.685,58.254,56.857,64.338,59.827,60.936,61.569,0.000,63.410,59.540,64.569,63.460,62.519,72.960,53.030,62.186,58.487,70.826,66.417,71.285,61.681,56.614,68.941,51.272,65.922,60.395,54.336,66.918,71.757,69.300,61.580,58.933,56.769,49.561,69.869,53.674,59.037,52.811,66.890,67.977,61.506,61.259,68.368,68.981,58.198,60.819,59.673,51.936,75.722,56.572,69.646,69.433,58.802,41.819,57.269,59.698,71.908,52.322,74.116,61.069,58.088,54.909,54.454,59.296
81.272,73.287,82.842,72.961,72.966,67.797,76.796,69.302,66.849,61.646,70.116,78.284,82.423,78.348,75.247,64.593,74.652,64.497,63.345,74.236,75.902,79.562,77.029,81.200,0.000,87.538,60.440,63.933,62.050,77.127,64.956,83.477,74.012,86.431,73.268,74.135,75.893,69.905,79.361,83.425,89.152,84.114,71.742,70.873,74.123,77.264,83.220,72.924,72.846,64.605,87.485,80.073,64.516,61.079,67.703,74.669,71.470,69.979,77.859,72.353,69.848,69.805,67.190,77.613,84.501,73.878,71.128,66.409,68.356,72.417,76.326,72.886,77.998,66.690,79.131,89.149,60.921,60.629,73.840,73.952
82.228,62.357,72.528,67.151,65.274,55.384,72.004,63.492,55.768,65.612,61.296,80.257,76.488,71.888,77.781,61.831,69.636,58.911,67.689,70.091,69.307,71.001,69.736,57.882,79.217,0.000,67.675,58.955,66.129,74.865,65.359,55.402,61.679,73.469,60.787,57.862,54.888,57.079,66.197,70.869,80.884,69.274,65.965,73.721,73.590,63.807,56.680,71.672,65.739,60.269,77.084,58.983,67.454,78.196,69.473,73.566,68.394,65.666,55.894,54.070,58.901,68.741,63.994,53.277,74.325,65.265,56.009,75.708,63.004,63.781,62.849,73.366,63.525,59.571,69.557,72.435,52.443,60.293,58.020,64.286
67.725,63.510,66.684,54.991,64.801,51.962,50.752,46.285,56.278,59.316,51.613,72.948,61.103,61.777,68.582,61.566,57.888,61.036,52.357,54.183,52.620,62.724,68.415,64.919,60.327,65.952,0.000,53.182,58.053,60.008,69.506,49.905,55.725,61.005,61.966,57.700,57.853,56.512,59.810,57.274,67.923,60.248,51.919,58.061,71.018,55.658,64.996,63.748,66.869,52.259,65.494,43.523,50.847,68.097,54.099,65.210,65.418,56.701,58.791,61.578,59.269,54.134,60.431,56.491,61.974,50.631,55.732,64.533,51.214,52.731,62.531,62.761,58.223,52.364,65.252,68.634,56.518,53.467,49.978,58.585
71.766,62.177,61.873,66.719,64.619,52.764,65.314,54.655,56.098,52.905,54.930,75.277,61.345,55.028,65.627,63.443,50.396,61.419,61.015,67.135,59.442,58.515,69.577,63.132,67.463,57.365,54.549,0.000,63.501,59.728,68.467,50.765,51.335,58.182,61.701,55.772,47.097,55.003,58.569,58.637,56.625,62.082,57.408,49.953,61.941,69.266,53.257,60.497,59.873,54.206,66.943,56.590,58.433,66.087,62.275,55.037,57.691,62.172,56.336,46.606,53.897,54.698,60.786,53.340,64.147,57.381,55.657,65.800,56.145,46.593,52.233,62.172,57.861,55.990,50.316,73.707,58.761,47.925,52.382,58.460
79.339,68.203,61.415,60.853,67.407,62.524,61.148,60.385,57.841,63.823,48.181,78.995,56.411,59.349,62.900,65.339,48.610,63.711,56.972,62.173,55.188,66.528,58.176,61.829,62.712,62.955,58.085,60.429,0.000,66.585,73.982,65.974,55.175,60.263,66.164,62.715,64.291,62.569,66.419,61.438,64.172,56.687,60.364,60.675,67.386,62.722,67.676,67.585,60.517,54.728,58.937,54.540,60.187,70.585,52.238,68.476,61.483,62.410,49.628,56.740,60.640,56.254,61.361,55.228,74.128,58.770,66.824,67.388,74.161,57.397,58.310,69.777,59.302,62.693,68.854,73.576,49.612,62.884,57.179,67.745
82.775,64.404,66.527,79.156,77.072,61.603,73.887,63.702,65.012,69.945,61.790,75.356,75.740,63.750,67.135,58.023,69.072,70.315,62.257,72.964,61.321,66.472,77.938,75.393,75.955,69.820,61.647,60.890,66.186,0.000,61.632,70.882,52.375,66.751,62.038,59.634,63.221,65.201,54.521,64.168,65.546,69.653,65.694,73.940,66.633,74.432,63.121,71.802,65.617,66.214,69.324,65.455,68.266,67.757,62.622,74.329,67.351,57.696,63.201,70.717,69.126,64.307,63.939,65.165,75.878,58.213,70.083,67.849,79.091,58.135,68.716,72.149,72.836,62.791,80.559,75.788,58.263,61.558,58.164,75.088
70.100,68.161,77.176,59.768,76.038,68.456,67.256,69.368,52.868,54.263,60.765,86.569,75.936,63.349,71.639,63.374,70.868,62.247,65.272,67.791,62.247,73.976,77.284,64.625,66.856,62.060,68.854,66.949,72.050,60.021,0.000,65.059,59.891,67.718,70.806,61.764,56.769,70.255,66.234,73.398,65.671,75.226,75.918,64.266,67.388,59.383,75.532,63.393,75.449,62.763,70.871,59.592,67.765,75.340,61.825,62.928,77.605,74.501,65.687,63.258,69.508,57.240,73.512,56.932,78.942,67.291,64.376,68.992,84.581,61.093,63.000,62.228,64.795,58.537,83.617,80.789,65.148,62.487,67.613,74.426
73.212,51.432,70.416,69.426,72.704,62.926,61.483,60.427,56.032,63.679,58.186,81.128,61.280,69.867,65.786,66.817,61.670,56.272,57.615,57.626,61.621,68.896,56.949,55.419,75.062,55.511,50.323,47.793,66.437,70.337,65.158,0.000,58.450,61.773,51.057,54.124,61.519,62.661,61.622,68.964,59.035,69.976,62.067,65.490,71.843,57.266,63.900,53.170,62.372,55.372,73.365,57.552,58.539,59.110,57.437,67.912,61.697,61.769,57.706,59.835,64.019,53.060,58.213,61.048,62.831,57.144,59.115,69.466,66.491,55.677,49.267,52.560,66.570,61.802,54.213,79.007,63.844,56.710,65.475,64.675
66.063,56.978,60.437,64.981,62.722,56.168,56.016,56.309,52.819,52.689,44.354,61.874,62.135,57.119,57.605,57.528,49.614,46.444,55.315,56.339,52.134,51.441,62.592,54.365,61.688,59.748,55.400,49.521,54.975,50.123,58.827,59.919,0.000,62.929,62.429,51.441,51.006,56.166,49.895,56.362,60.131,59.860,56.636,54.920,64.750,60.312,62.455,48.777,57.819,49.162,66.953,46.143,58.532,60.511,56.695,61.020,49.235,46.968,48.253,49.985,50.558,54.264,45.425,53.394,66.324,52.036,51.177,63.349,63.668,47.995,49.052,52.042,53.309,47.352,54.090,60.689,50.769,48.651,56.404,57.898
70.687,66.620,73.510,71.865,75.037,65.590,67.690,60.254,51.307,67.516,60.634,73.576,73.888,73.091,74.239,65.787,59.145,67.638,60.455,71.480,67.867,59.394,70.636,66.088,78.484,69.379,58.804,54.608,59.206,63.772,66.641,59.694,62.422,0.000,53.897,65.172,65.579,52.698,52.603,62.174,79.844,71.406,54.710,50.473,75.194,66.973,55.628,61.120,62.110,56.438,67.553,50.570,54.106,55.394,69.467,63.312,70.257,52.896,69.978,59.535,64.363,60.363,65.432,60.858,65.212,61.431,58.483,74.639,72.753,64.790,66.531,60.569,62.412,59.054,67.964,79.547,50.992,64.037,51.686,56.164
73.706,66.379,62.449,73.442,71.407,56.668,65.420,65.272,54.483,57.905,57.093,68.754,56.525,69.834,74.462,59.265,63.598,57.070,58.535,70.648,65.177,67.428,71.051,69.699,67.083,61.882,67.136,61.231,68.809,61.259,68.982,52.637,61.497,54.427,0.000,51.793,57.116,57.853,67.179,69.929,64.503,69.497,66.825,68.245,73.232,73.587,60.505,59.331,69.809,53.088,57.750,59.270,65.904,71.956,64.921,60.425,69.118,71.132,64.549,60.740,57.631,67.782,56.348,66.484,74.844,52.119,58.851,63.898,74.801,62.133,65.430,60.318,66.847,49.052,68.144,62.301,57.316,56.441,54.943,55.238
54.554,51.493,58.241,53.658,57.833,60.686,63.723,62.083,49.824,59.535,53.590,59.253,59.516,58.306,62.941,62.148,61.504,59.583,57.411,60.588,55.258,62.991,53.954,60.646,64.156,57.459,58.192,55.385,63.279,57.218,59.658,51.102,49.435,64.732,48.852,0.000,54.401,55.181,55.807,54.312,63.437,53.190,69.187,64.709,68.787,66.672,58.676,64.501,55.914,51.398,69.060,53.303,48.746,66.624,58.620,65.971,65.758,64.042,65.285,64.782,57.695,62.045,58.232,52.433,55.715,53.469,61.685,66.167,60.471,58.318,61.978,54.693,64.298,53.093,72.855,64.970,60.806,45.477,57.937,62.215
61.778,63.386,58.170,65.520,58.714,51.122,63.346,61.009,51.437,56.992,56.037,70.602,61.635,56.315,64.955,48.465,60.767,47.546,61.179,56.181,51.207,57.180,67.635,51.977,65.803,51.725,59.977,48.849,62.932,61.473,53.703,62.952,51.132,65.364,55.264,56.424,0.000,58.218,64.184,59.374,55.331,57.988,52.100,55.666,66.630,59.470,66.070,59.336,61.974,48.909,68.358,48.769,53.247,49.776,59.948,62.780,56.452,65.806,54.011,50.578,59.433,52.029,66.822,56.855,69.831,50.916,62.573,59.226,67.679,53.942,47.328,65.265,61.030,53.328,73.980,69.509,56.932,54.211,57.735,53.683
67.855,55.914,61.186,67.778,61.992,61.419,64.008,56.743,53.072,45.978,59.085,70.236,66.288,71.751,68.604,62.675,54.816,62.081,45.812,65.446,59.870,64.434,62.722,55.494,64.479,57.350,56.157,50.958,64.532,60.410,66.460,62.234,56.443,53.220,58.091,54.010,56.361,0.000,63.073,59.955,70.391,52.956,64.924,64.033,59.039,55.097,66.998,60.141,56.857,48.627,65.301,54.582,54.779,67.396,61.517,53.646,64.979,62.773,56.865,57.957,52.658,56.594,53.209,60.078,54.886,57.200,61.539,54.179,69.752,46.957,58.218,57.007,55.700,53.004,73.020,74.127,47.341,57.327,59.303,54.739
74.707,50.300,52.062,68.983,68.565,66.682,58.516,56.191,61.378,49.903,57.674,67.345,68.110,60.650,62.628,67.493,65.975,56.176,55.499,61.795,50.127,68.775,62.544,68.990,76.535,71.316,62.336,60.136,66.967,52.330,62.364,59.771,50.007,53.583,70.570,54.497,62.641,63.789,0.000,67.343,66.283,62.358,68.048,59.559,69.879,60.926,59.809,66.153,71.662,59.260,74.297,52.141,52.067,59.431,67.861,62.008,59.263,63.718,65.249,65.556,61.568,57.345,53.119,66.667,74.957,59.567,67.905,59.438,70.719,53.459,51.972,60.663,59.456,50.037,62.843,68.744,47.473,48.304,45.347,52.597
68.171,70.080,70.884,53.551,75.658,67.749,68.356,60.898,56.374,65.086,58.933,78.622,63.701,55.222,73.875,61.825,57.221,58.790,66.977,66.161,61.559,72.911,74.497,54.092,72.425,69.877,61.775,60.884,59.934,66.113,69.159,71.768,57.390,66.298,70.712,59.842,60.345,63.970,69.247,0.000,66.314,55.297,64.995,60.263,56.392,63.602,62.623,71.117,65.616,65.149,67.377,67.716,64.974,62.511,60.928,71.129,63.169,73.271,61.421,67.992,66.077,70.398,62.223,68.069,76.118,57.537,54.311,73.909,74.837,56.313,71.233,70.372,62.912,63.905,71.022,79.064,67.806,55.322,58.247,67.323
76.497,67.210,70.738,85.047,60.562,64.748,67.674,75.874,75.217,69.085,78.819,81.274,71.724,82.535,74.001,80.082,74.495,69.914,69.961,68.215,74.636,62.279,58.237,64.310,75.272,78.431,69.802,57.564,68.317,61.505,52.665,58.856,60.498,81.240,69.570,66.031,56.311,73.123,67.064,67.264,0.000,67.795,81.074,57.797,72.148,82.539,77.083,58.665,63.933,71.325,68.984,61.833,59.188,82.070,73.956,73.211,82.041,72.128,78.770,66.018,78.817,77.746,79.273,71.873,73.206,61.707,69.202,61.700,66.941,73.666,58.224,67.328,79.680,61.634,88.765,77.157,76.156,67.963,68.924,81.544
63.542,61.312,73.233,68.275,71.243,58.484,67.669,58.591,58.059,57.608,58.398,74.700,60.190,74.460,56.317,70.206,66.363,67.981,62.513,62.213,63.236,63.048,66.407,61.053,67.263,71.212,61.186,61.667,56.182,68.986,61.253,71.082,62.226,73.027,69.010,52.376,55.540,53.967,61.659,53.355,66.060,0.000,65.048,61.952,76.442,76.110,60.379,70.740,63.144,54.589,73.035,69.051,66.808,75.158,62.249,71.041,72.817,77.489,59.929,69.832,56.906,62.200,70.216,68.540,66.935,64.112,70.372,74.835,68.362,60.532,73.681,70.789,70.801,54.856,79.228,59.673,68.820,65.270,51.106,69.374
64.702,59.645,72.557,63.692,73.390,63.912,69.213,60.645,50.023,65.134,52.529,63.972,58.283,62.077,60.831,61.775,50.666,65.494,67.120,75.624,66.803,62.178,56.383,53.657,54.356,64.151,52.306,59.672,63.141,66.309,61.605,63.414,58.335,55.598,68.445,65.616,52.479,65.762,66.601,64.921,80.128,64.720,0.000,59.329,63.121,74.006,73.429,68.379,61.232,51.672,76.283,56.049,66.691,64.041,59.973,71.057,64.846,77.423,68.925,68.530,57.178,68.093,69.381,60.842,65.690,58.286,69.282,74.313,73.381,59.113,60.187,62.567,71.648,46.617,68.368,60.745,70.712,49.476,65.370,61.669
